cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
1433,2,186,2583.0
1433,3,172,2388.0
1434,0,203,2819.0
1434,1,194,2694.0
1434,2,199,2763.0
1434,3,205,2847.0
1434,4,132,1833.0
1434,5,196,2722.0
1434,6,208,2888.0
1434,7,205,2847.0
1434,8,198,2750.0
1434,9,186,2583.0
1435,0,201,2791.0
1435,1,172,2388.0
1435,2,178,2472.0
1435,3,212,2944.0
1435,4,181,2513.0
1435,5,205,2847.0
1435,6,172,2388.0
1435,7,135,1875.0
1435,8,173,2402.0
1435,9,175,2430.0
1435,10,181,2513.0
1435,11,186,2583.0
1435,12,194,2694.0
1436,0,206,2861.0
1436,1,178,2472.0
1436,2,216,3000.0
1436,3,194,2694.0
1436,4,207,2875.0
1437,0,207,2875.0
1437,1,182,2527.0
1437,2,189,2625.0
1437,3,190,2638.0
1437,4,169,2347.0
1437,5,171,2375.0
1437,6,181,2513.0
1437,7,190,2638.0
1437,8,205,2847.0
1438,0,204,2833.0
1438,1,187,2597.0
1438,2,191,2652.0
1438,3,175,2430.0
1438,4,209,2902.0
1438,5,178,2472.0
1438,6,181,2513.0
1438,7,187,2597.0
1438,8,202,2805.0
1438,9,178,2472.0
1439,0,205,2847.0
1439,1,197,2736.0
1439,2,196,2722.0
1439,3,188,2611.0
1439,4,192,2666.0
1439,5,194,2694.0
1439,6,203,2819.0
1439,7,217,3013.0
1439,8,202,2805.0
1439,9,202,2805.0
1440,0,198,2750.0
1440,1,189,2625.0
1440,2,205,2847.0
1440,3,196,2722.0
1440,4,202,2805.0
1440,5,216,3000.0
1441,0,194,2694.0
1441,1,215,2986.0
1441,2,198,2750.0
1441,3,177,2458.0
1441,4,208,2888.0
1441,5,204,2833.0
1441,6,215,2986.0
1441,7,210,2916.0
1442,0,202,2805.0
1442,1,198,2750.0
1442,2,198,2750.0
1442,3,165,2291.0
1442,4,209,2902.0
1442,5,210,2916.0
1442,6,184,2555.0
1442,7,171,2375.0
1443,0,207,2875.0
1443,1,189,2625.0
1443,2,198,2750.0
1443,3,200,2777.0
1443,4,206,2861.0
1443,5,203,2819.0
1444,0,196,2722.0
1444,1,200,2777.0
1444,2,198,2750.0
1444,3,200,2777.0
1444,4,180,2500.0
1444,5,202,2805.0
1444,6,201,2791.0
1444,7,193,2680.0
1444,8,204,2833.0
1445,0,200,2777.0
1445,1,195,2708.0
1445,2,208,2888.0
1445,3,181,2513.0
1445,4,168,2333.0
1446,0,199,2763.0
1446,1,184,2555.0
1446,2,151,2097.0
1447,0,179,2486.0
1447,1,195,2708.0
1448,0,203,2819.0
1448,1,201,2791.0
1448,2,188,2611.0
1448,3,204,2833.0
1448,4,167,2319.0
1448,5,207,2875.0
1449,0,194,2694.0
1449,1,203,2819.0
1450,0,187,2597.0
1450,1,192,2666.0
1450,2,205,2847.0
1450,3,199,2763.0
1450,4,169,2347.0
1450,5,204,2833.0
1451,0,185,2569.0
1451,1,186,2583.0
1451,2,195,2708.0
1451,3,184,2555.0
1451,4,195,2708.0
1451,5,195,2708.0
1451,6,204,2833.0
1451,7,195,2708.0
1451,8,190,2638.0
1451,9,155,2152.0
1451,10,156,2166.0
1451,11,193,2680.0
1451,12,176,2444.0
1452,0,205,2847.0
1452,1,200,2777.0
1452,2,197,2736.0
1453,0,198,2750.0
1453,1,198,2750.0
1453,2,207,2875.0
1453,3,171,2375.0
1453,4,204,2833.0
1453,5,181,2513.0
1453,6,203,2819.0
1453,7,206,2861.0
1453,8,184,2555.0
1453,9,203,2819.0
1454,0,155,2152.0
1454,1,187,2597.0
1454,2,194,2694.0
1454,3,204,2833.0
1455,0,170,2361.0
1455,1,185,2569.0
1455,2,192,2666.0
1455,3,200,2777.0
1456,0,197,2736.0
1456,1,202,2805.0
1456,2,199,2763.0
1456,3,182,2527.0
1456,4,192,2666.0
1456,5,137,1902.0
1456,6,197,2736.0
1456,7,204,2833.0
1456,8,207,2875.0
1457,0,162,2250.0
1457,1,200,2777.0
1457,2,205,2847.0
1457,3,195,2708.0
1457,4,209,2902.0
1458,0,224,3111.0
1458,1,194,2694.0
1458,2,213,2958.0
1458,3,211,2930.0
1459,0,125,1736.0
1459,1,195,2708.0
1459,2,194,2694.0
1459,3,195,2708.0
1460,0,191,2652.0
1460,1,198,2750.0
1460,2,186,2583.0
1460,3,199,2763.0
1460,4,201,2791.0
1460,5,177,2458.0
1461,0,200,2777.0
1461,1,126,1750.0
1461,2,210,2916.0
1461,3,210,2916.0
1462,0,203,2819.0
1462,1,180,2500.0
1462,2,215,2986.0
1462,3,201,2791.0
1462,4,193,2680.0
1462,5,194,2694.0
1463,0,197,2736.0
1463,1,207,2875.0
1464,0,209,2902.0
1464,1,193,2680.0
1464,2,195,2708.0
1464,3,168,2333.0
1464,4,130,1805.0
1464,5,195,2708.0
1464,6,202,2805.0
1465,0,181,2513.0
1465,1,180,2500.0
1465,2,201,2791.0
1465,3,189,2625.0
1465,4,173,2402.0
1465,5,141,1958.0
1465,6,178,2472.0
1465,7,202,2805.0
1465,8,193,2680.0
1465,9,174,2416.0
1465,10,142,1972.0
1465,11,195,2708.0
1466,0,194,2694.0
1466,1,176,2444.0
1466,2,196,2722.0
1466,3,199,2763.0
1466,4,169,2347.0
1466,5,175,2430.0
1466,6,205,2847.0
1466,7,171,2375.0
1466,8,196,2722.0
1466,9,211,2930.0
1467,0,196,2722.0
1467,1,195,2708.0
1467,2,199,2763.0
1467,3,208,2888.0
1467,4,192,2666.0
1468,0,184,2555.0
1468,1,187,2597.0
1468,2,200,2777.0
1468,3,189,2625.0
1468,4,198,2750.0
1468,5,206,2861.0
1468,6,184,2555.0
1468,7,191,2652.0
1468,8,194,2694.0
1468,9,201,2791.0
1469,0,202,2805.0
1469,1,201,2791.0
1469,2,226,3138.0
1469,3,194,2694.0
1469,4,179,2486.0
1470,0,183,2541.0
1470,1,199,2763.0
1470,2,207,2875.0
1470,3,195,2708.0
1470,4,196,2722.0
1470,5,176,2444.0
1471,0,182,2527.0
1471,1,191,2652.0
1471,2,179,2486.0
1471,3,184,2555.0
1472,0,194,2694.0
1472,1,204,2833.0
1472,2,193,2680.0
1472,3,196,2722.0
1473,0,200,2777.0
1473,1,196,2722.0
1473,2,175,2430.0
1473,3,210,2916.0
1473,4,201,2791.0
1473,5,187,2597.0
1473,6,203,2819.0
1473,7,204,2833.0
1473,8,201,2791.0
1473,9,197,2736.0
1474,0,193,2680.0
1474,1,161,2236.0
1474,2,199,2763.0
1474,3,207,2875.0
1474,4,197,2736.0
1474,5,199,2763.0
1475,0,176,2444.0
1475,1,200,2777.0
1475,2,205,2847.0
1475,3,195,2708.0
1476,0,180,2500.0
1476,1,159,2208.0
1476,2,198,2750.0
1476,3,176,2444.0
1476,4,202,2805.0
1477,0,200,2777.0
1477,1,193,2680.0
1477,2,191,2652.0
1477,3,176,2444.0
1478,0,175,2430.0
1478,1,178,2472.0
1478,2,192,2666.0
1478,3,207,2875.0
1478,4,196,2722.0
1478,5,186,2583.0
1478,6,196,2722.0
1479,0,205,2847.0
1479,1,205,2847.0
1479,2,199,2763.0
1479,3,201,2791.0
1479,4,189,2625.0
1479,5,210,2916.0
1479,6,194,2694.0
1480,0,191,2652.0
1480,1,177,2458.0
1480,2,198,2750.0
1480,3,192,2666.0
1480,4,205,2847.0
1480,5,204,2833.0
1481,0,202,2805.0
1481,1,199,2763.0
1481,2,152,2111.0
1481,3,212,2944.0
1481,4,162,2250.0
1482,0,156,2166.0
1482,1,197,2736.0
1482,2,149,2069.0
1482,3,184,2555.0
1482,4,186,2583.0
1483,0,168,2333.0
1483,1,204,2833.0
1483,2,205,2847.0
1483,3,198,2750.0
1483,4,178,2472.0
1483,5,185,2569.0
1483,6,200,2777.0
1483,7,181,2513.0
1484,0,200,2777.0
1484,1,209,2902.0
1484,2,195,2708.0
1484,3,197,2736.0
1484,4,193,2680.0
1484,5,199,2763.0
1485,0,200,2777.0
1485,1,202,2805.0
1486,0,175,2430.0
1486,1,195,2708.0
1486,2,197,2736.0
1486,3,192,2666.0
1486,4,188,2611.0
1487,0,201,2791.0
1487,1,195,2708.0
1487,2,206,2861.0
1487,3,194,2694.0
1488,0,181,2513.0
1488,1,201,2791.0
1488,2,200,2777.0
1488,3,203,2819.0
1489,0,207,2875.0
1489,1,198,2750.0
1489,2,195,2708.0
1489,3,214,2972.0
1489,4,198,2750.0
1489,5,220,3055.0
1490,0,186,2583.0
1490,1,197,2736.0
1490,2,198,2750.0
1490,3,201,2791.0
1490,4,201,2791.0
1490,5,204,2833.0
1490,6,193,2680.0
1490,7,196,2722.0
1490,8,198,2750.0
1490,9,204,2833.0
1491,0,205,2847.0
1491,1,195,2708.0
1491,2,202,2805.0
1491,3,200,2777.0
1491,4,200,2777.0
1492,0,200,2777.0
1492,1,206,2861.0
1492,2,169,2347.0
1492,3,197,2736.0
1492,4,219,3041.0
1493,0,198,2750.0
1493,1,192,2666.0
1493,2,197,2736.0
1493,3,199,2763.0
1493,4,194,2694.0
1493,5,189,2625.0
1494,0,204,2833.0
1494,1,192,2666.0
1494,2,194,2694.0
1494,3,206,2861.0
1494,4,166,2305.0
1494,5,195,2708.0
1494,6,208,2888.0
1495,0,123,1708.0
1495,1,195,2708.0
1495,2,185,2569.0
1495,3,202,2805.0
1495,4,199,2763.0
1496,0,198,2750.0
1496,1,168,2333.0
1496,2,206,2861.0
1496,3,184,2555.0
1496,4,208,2888.0
1497,0,194,2694.0
1497,1,180,2500.0
1497,2,170,2361.0
1497,3,210,2916.0
1497,4,194,2694.0
1497,5,198,2750.0
1497,6,182,2527.0
1497,7,152,2111.0
1498,0,194,2694.0
1498,1,198,2750.0
1498,2,178,2472.0
1498,3,209,2902.0
1498,4,181,2513.0
1498,5,168,2333.0
1498,6,207,2875.0
1498,7,201,2791.0
1498,8,189,2625.0
1498,9,196,2722.0
1499,0,187,2597.0
1499,1,204,2833.0
1499,2,194,2694.0
1499,3,213,2958.0
1499,4,198,2750.0
1500,0,171,2375.0
1500,1,202,2805.0
1500,2,204,2833.0
1500,3,208,2888.0
1501,0,164,2277.0
1501,1,193,2680.0
1501,2,172,2388.0
1501,3,189,2625.0
1501,4,197,2736.0
1502,0,195,2708.0
1502,1,189,2625.0
1502,2,200,2777.0
1502,3,202,2805.0
1502,4,174,2416.0
1502,5,197,2736.0
1502,6,198,2750.0
1503,0,209,2902.0
1503,1,200,2777.0
1503,2,195,2708.0
1503,3,184,2555.0
1503,4,203,2819.0
1503,5,205,2847.0
1503,6,178,2472.0
1504,0,196,2722.0
1504,1,192,2666.0
1504,2,188,2611.0
1504,3,181,2513.0
1504,4,202,2805.0
1504,5,207,2875.0
1504,6,222,3083.0
1504,7,137,1902.0
1504,8,196,2722.0
1504,9,188,2611.0
1504,10,207,2875.0
1505,0,187,2597.0
1505,1,206,2861.0
1505,2,204,2833.0
1505,3,207,2875.0
1505,4,207,2875.0
1506,0,203,2819.0
1506,1,185,2569.0
1506,2,195,2708.0
1506,3,178,2472.0
1506,4,206,2861.0
1506,5,197,2736.0
1507,0,198,2750.0
1507,1,183,2541.0
1507,2,129,1791.0
1508,0,200,2777.0
1508,1,199,2763.0
1508,2,198,2750.0
1508,3,196,2722.0
1508,4,190,2638.0
1508,5,205,2847.0
1508,6,198,2750.0
1508,7,200,2777.0
1509,0,182,2527.0
1509,1,201,2791.0
1509,2,192,2666.0
1510,0,203,2819.0
1510,1,179,2486.0
1510,2,188,2611.0
1510,3,211,2930.0
1510,4,199,2763.0
1511,0,198,2750.0
1511,1,114,1583.0
1511,2,184,2555.0
1511,3,216,3000.0
1511,4,187,2597.0
1511,5,199,2763.0
1511,6,199,2763.0
1512,0,195,2708.0
1512,1,190,2638.0
1512,2,205,2847.0
1512,3,193,2680.0
1513,0,211,2930.0
1513,1,199,2763.0
1513,2,180,2500.0
1513,3,195,2708.0
1513,4,209,2902.0
1513,5,192,2666.0
1514,0,204,2833.0
1514,1,196,2722.0
1514,2,188,2611.0
1514,3,201,2791.0
1514,4,198,2750.0
1514,5,192,2666.0
1515,0,209,2902.0
1515,1,196,2722.0
1515,2,192,2666.0
1515,3,202,2805.0
1515,4,204,2833.0
1515,5,199,2763.0
1515,6,211,2930.0
1515,7,205,2847.0
1515,8,194,2694.0
1515,9,193,2680.0
1516,0,198,2750.0
1516,1,204,2833.0
1516,2,202,2805.0
1516,3,206,2861.0
1516,4,177,2458.0
1516,5,189,2625.0
1517,0,201,2791.0
1517,1,155,2152.0
1517,2,154,2138.0
1517,3,200,2777.0
1517,4,207,2875.0
1517,5,164,2277.0
1517,6,196,2722.0
1518,0,202,2805.0
1518,1,160,2222.0
1518,2,197,2736.0
1518,3,207,2875.0
1518,4,179,2486.0
1518,5,196,2722.0
1518,6,194,2694.0
1519,0,199,2763.0
1519,1,194,2694.0
1519,2,181,2513.0
1519,3,187,2597.0
1519,4,163,2263.0
1520,0,191,2652.0
1520,1,148,2055.0
1520,2,188,2611.0
1520,3,209,2902.0
1520,4,152,2111.0
1520,5,181,2513.0
1521,0,189,2625.0
1521,1,197,2736.0
1521,2,196,2722.0
1521,3,201,2791.0
1521,4,176,2444.0
1522,0,177,2458.0
1522,1,197,2736.0
1522,2,193,2680.0
1522,3,203,2819.0
1522,4,195,2708.0
1522,5,179,2486.0
1522,6,202,2805.0
1522,7,208,2888.0
1522,8,178,2472.0
1523,0,195,2708.0
1523,1,189,2625.0
1523,2,175,2430.0
1523,3,192,2666.0
1524,0,172,2388.0
1524,1,202,2805.0
1524,2,203,2819.0
1524,3,202,2805.0
1524,4,203,2819.0
1525,0,172,2388.0
1525,1,197,2736.0
1525,2,200,2777.0
1525,3,185,2569.0
1526,0,204,2833.0
1526,1,202,2805.0
1526,2,157,2180.0
1526,3,214,2972.0
1526,4,202,2805.0
1526,5,173,2402.0
1526,6,205,2847.0
1527,0,182,2527.0
1527,1,177,2458.0
1527,2,193,2680.0
1527,3,194,2694.0
1527,4,192,2666.0
1527,5,200,2777.0
1527,6,199,2763.0
1527,7,206,2861.0
1527,8,222,3083.0
1527,9,201,2791.0
1527,10,201,2791.0
1528,0,198,2750.0
1528,1,196,2722.0
1528,2,205,2847.0
1528,3,202,2805.0
1528,4,197,2736.0
1528,5,175,2430.0
1528,6,208,2888.0
1528,7,187,2597.0
1529,0,183,2541.0
1529,1,205,2847.0
1529,2,203,2819.0
1529,3,204,2833.0
1529,4,170,2361.0
1530,0,198,2750.0
1530,1,193,2680.0
1530,2,200,2777.0
1530,3,203,2819.0
1530,4,179,2486.0
1530,5,167,2319.0
1530,6,178,2472.0
1531,0,189,2625.0
1531,1,199,2763.0
1532,0,199,2763.0
1532,1,206,2861.0
1532,2,211,2930.0
1532,3,179,2486.0
1532,4,200,2777.0
1532,5,202,2805.0
1532,6,213,2958.0
1533,0,201,2791.0
1533,1,165,2291.0
1533,2,199,2763.0
1533,3,209,2902.0
1533,4,210,2916.0
1533,5,213,2958.0
1533,6,180,2500.0
1534,0,193,2680.0
1534,1,194,2694.0
1534,2,202,2805.0
1534,3,185,2569.0
1535,0,208,2888.0
1535,1,199,2763.0
1535,2,199,2763.0
1535,3,196,2722.0
1535,4,195,2708.0
1535,5,200,2777.0
1536,0,202,2805.0
1536,1,197,2736.0
1536,2,192,2666.0
1536,3,197,2736.0
1536,4,158,2194.0
1536,5,191,2652.0
1536,6,205,2847.0
1536,7,186,2583.0
1536,8,210,2916.0
1537,0,160,2222.0
1537,1,180,2500.0
1537,2,188,2611.0
1537,3,215,2986.0
1537,4,114,1583.0
1537,5,204,2833.0
1537,6,192,2666.0
1537,7,181,2513.0
1538,0,219,3041.0
1538,1,191,2652.0
1538,2,185,2569.0
1538,3,195,2708.0
1538,4,202,2805.0
1538,5,194,2694.0
1539,0,175,2430.0
1539,1,206,2861.0
1539,2,205,2847.0
1539,3,196,2722.0
1539,4,175,2430.0
1540,0,203,2819.0
1540,1,204,2833.0
1540,2,203,2819.0
1540,3,184,2555.0
1540,4,205,2847.0
1540,5,197,2736.0
1540,6,213,2958.0
1540,7,185,2569.0
1540,8,198,2750.0
1541,0,163,2263.0
1541,1,142,1972.0
1541,2,233,3236.0
1541,3,208,2888.0
1541,4,202,2805.0
1541,5,196,2722.0
1541,6,198,2750.0
1541,7,206,2861.0
1542,0,196,2722.0
1542,1,212,2944.0
1542,2,202,2805.0
1542,3,199,2763.0
1543,0,205,2847.0
1543,1,211,2930.0
1543,2,184,2555.0
1544,0,201,2791.0
1544,1,207,2875.0
1544,2,186,2583.0
1544,3,167,2319.0
1544,4,189,2625.0
1544,5,168,2333.0
1544,6,205,2847.0
1544,7,211,2930.0
1544,8,202,2805.0
1544,9,195,2708.0
1545,0,191,2652.0
1545,1,165,2291.0
1545,2,185,2569.0
1546,0,195,2708.0
1546,1,198,2750.0
1546,2,207,2875.0
1546,3,143,1986.0
1547,0,199,2763.0
1547,1,203,2819.0
1547,2,211,2930.0
1547,3,176,2444.0
1547,4,206,2861.0
1547,5,203,2819.0
1547,6,192,2666.0
1547,7,186,2583.0
1547,8,186,2583.0
1547,9,204,2833.0
1547,10,164,2277.0
1547,11,208,2888.0
1548,0,201,2791.0
1548,1,195,2708.0
1548,2,201,2791.0
1548,3,168,2333.0
1548,4,177,2458.0
1549,0,197,2736.0
1549,1,203,2819.0
1550,0,157,2180.0
1550,1,195,2708.0
1550,2,190,2638.0
1550,3,196,2722.0
1550,4,200,2777.0
1550,5,178,2472.0
1550,6,209,2902.0
1550,7,203,2819.0
1551,0,202,2805.0
1551,1,199,2763.0
1551,2,196,2722.0
1552,0,193,2680.0
1552,1,177,2458.0
1552,2,178,2472.0
1552,3,182,2527.0
1552,4,206,2861.0
1552,5,195,2708.0
1552,6,217,3013.0
1552,7,196,2722.0
1552,8,201,2791.0
1553,0,194,2694.0
1553,1,200,2777.0
1553,2,205,2847.0
1553,3,195,2708.0
1554,0,179,2486.0
1554,1,191,2652.0
1554,2,191,2652.0
1554,3,202,2805.0
1554,4,194,2694.0
1554,5,164,2277.0
1554,6,194,2694.0
1554,7,185,2569.0
1554,8,187,2597.0
1554,9,204,2833.0
1555,0,190,2638.0
1555,1,181,2513.0
1555,2,206,2861.0
1555,3,201,2791.0
1555,4,192,2666.0
1555,5,190,2638.0
1555,6,194,2694.0
1555,7,194,2694.0
1556,0,190,2638.0
1556,1,196,2722.0
1556,2,181,2513.0
1556,3,200,2777.0
1557,0,206,2861.0
1557,1,193,2680.0
1557,2,178,2472.0
1557,3,218,3027.0
1557,4,201,2791.0
1557,5,209,2902.0
1557,6,204,2833.0
1558,0,185,2569.0
1558,1,155,2152.0
1558,2,207,2875.0
1559,0,169,2347.0
1559,1,195,2708.0
1559,2,205,2847.0
1559,3,206,2861.0
1559,4,193,2680.0
1560,0,205,2847.0
1560,1,197,2736.0
1560,2,205,2847.0
1561,0,198,2750.0
1561,1,194,2694.0
1561,2,206,2861.0
1561,3,181,2513.0
1561,4,181,2513.0
1561,5,208,2888.0
1561,6,180,2500.0
1562,0,208,2888.0
1562,1,197,2736.0
1562,2,187,2597.0
1562,3,160,2222.0
1562,4,192,2666.0
1562,5,189,2625.0
1563,0,202,2805.0
1563,1,200,2777.0
1563,2,206,2861.0
1563,3,195,2708.0
1563,4,198,2750.0
1564,0,191,2652.0
1564,1,198,2750.0
1564,2,202,2805.0
1564,3,148,2055.0
1565,0,207,2875.0
1565,1,179,2486.0
1565,2,207,2875.0
1565,3,203,2819.0
1565,4,205,2847.0
1565,5,184,2555.0
1565,6,189,2625.0
1566,0,208,2888.0
1566,1,198,2750.0
1566,2,205,2847.0
1566,3,210,2916.0
1566,4,204,2833.0
1567,0,189,2625.0
1567,1,208,2888.0
1567,2,208,2888.0
1567,3,203,2819.0
1567,4,195,2708.0
1568,0,197,2736.0
1568,1,187,2597.0
1568,2,194,2694.0
1569,0,220,3055.0
1569,1,187,2597.0
1569,2,192,2666.0
1569,3,200,2777.0
1569,4,191,2652.0
1570,0,195,2708.0
1570,1,196,2722.0
1570,2,191,2652.0
1570,3,186,2583.0
1571,0,203,2819.0
1571,1,189,2625.0
1572,0,202,2805.0
1572,1,193,2680.0
1572,2,175,2430.0
1572,3,192,2666.0
1572,4,210,2916.0
1572,5,205,2847.0
1572,6,210,2916.0
1572,7,193,2680.0
1572,8,195,2708.0
1573,0,181,2513.0
1573,1,192,2666.0
1573,2,191,2652.0
1573,3,204,2833.0
1573,4,199,2763.0
1573,5,204,2833.0
1573,6,185,2569.0
1573,7,192,2666.0
1573,8,170,2361.0
1573,9,200,2777.0
1574,0,198,2750.0
1574,1,207,2875.0
1574,2,204,2833.0
1574,3,207,2875.0
1574,4,198,2750.0
1574,5,190,2638.0
1575,0,198,2750.0
1575,1,203,2819.0
1575,2,203,2819.0
1575,3,198,2750.0
1575,4,145,2013.0
1575,5,161,2236.0
1576,0,203,2819.0
1576,1,184,2555.0
1576,2,175,2430.0
1576,3,200,2777.0
1576,4,176,2444.0
1576,5,181,2513.0
1576,6,202,2805.0
1576,7,171,2375.0
1577,0,200,2777.0
1577,1,204,2833.0
1577,2,201,2791.0
1577,3,192,2666.0
1577,4,183,2541.0
1577,5,205,2847.0
1577,6,203,2819.0
1578,0,199,2763.0
1578,1,202,2805.0
1578,2,197,2736.0
1578,3,173,2402.0
1578,4,203,2819.0
1578,5,200,2777.0
1578,6,189,2625.0
1578,7,191,2652.0
1579,0,202,2805.0
1579,1,163,2263.0
1579,2,205,2847.0
1579,3,199,2763.0
1579,4,203,2819.0
1579,5,191,2652.0
1579,6,204,2833.0
1580,0,191,2652.0
1580,1,170,2361.0
1580,2,192,2666.0
1580,3,193,2680.0
1580,4,196,2722.0
1580,5,202,2805.0
1580,6,186,2583.0
1580,7,210,2916.0
1580,8,193,2680.0
1580,9,203,2819.0
1581,0,191,2652.0
1581,1,194,2694.0
1581,2,212,2944.0
1581,3,177,2458.0
1581,4,186,2583.0
1581,5,198,2750.0
1581,6,207,2875.0
1581,7,190,2638.0
1581,8,205,2847.0
1581,9,203,2819.0
1582,0,212,2944.0
1582,1,181,2513.0
1582,2,197,2736.0
1582,3,189,2625.0
1582,4,207,2875.0
1582,5,213,2958.0
1582,6,186,2583.0
1582,7,175,2430.0
1582,8,190,2638.0
1583,0,189,2625.0
1583,1,203,2819.0
1583,2,180,2500.0
1583,3,214,2972.0
1583,4,185,2569.0
1583,5,185,2569.0
1583,6,192,2666.0
1584,0,182,2527.0
1584,1,201,2791.0
1584,2,197,2736.0
1584,3,204,2833.0
1584,4,217,3013.0
1584,5,203,2819.0
1585,0,212,2944.0
1585,1,177,2458.0
1585,2,202,2805.0
1585,3,197,2736.0
1585,4,192,2666.0
1585,5,120,1666.0
1585,6,205,2847.0
1586,0,198,2750.0
1586,1,204,2833.0
1586,2,187,2597.0
1586,3,170,2361.0
1586,4,193,2680.0
1586,5,202,2805.0
1586,6,184,2555.0
1586,7,207,2875.0
1586,8,191,2652.0
1587,0,194,2694.0
1587,1,196,2722.0
1587,2,204,2833.0
1587,3,217,3013.0
1587,4,165,2291.0
1587,5,149,2069.0
1588,0,186,2583.0
1588,1,206,2861.0
1588,2,202,2805.0
1588,3,196,2722.0
1588,4,185,2569.0
1588,5,198,2750.0
1588,6,200,2777.0
1589,0,200,2777.0
1589,1,194,2694.0
1589,2,201,2791.0
1590,0,204,2833.0
1590,1,196,2722.0
1590,2,204,2833.0
1590,3,199,2763.0
1590,4,201,2791.0
1590,5,204,2833.0
1590,6,202,2805.0
1591,0,212,2944.0
1592,0,209,2902.0
1592,1,201,2791.0
1592,2,206,2861.0
1592,3,160,2222.0
1592,4,192,2666.0
1593,0,209,2902.0
1593,1,195,2708.0
1593,2,176,2444.0
1594,0,174,2416.0
1594,1,200,2777.0
1594,2,175,2430.0
1594,3,207,2875.0
1594,4,205,2847.0
1594,5,204,2833.0
1594,6,192,2666.0
1594,7,166,2305.0
1594,8,149,2069.0
1594,9,206,2861.0
1595,0,197,2736.0
1595,1,192,2666.0
1595,2,191,2652.0
1595,3,206,2861.0
1595,4,201,2791.0
1595,5,160,2222.0
1596,0,189,2625.0
1596,1,183,2541.0
1596,2,206,2861.0
1596,3,193,2680.0
1596,4,190,2638.0
1596,5,205,2847.0
1596,6,196,2722.0
1596,7,176,2444.0
1597,0,201,2791.0
1597,1,202,2805.0
1598,0,190,2638.0
1598,1,200,2777.0
1598,2,181,2513.0
1598,3,203,2819.0
1598,4,198,2750.0
1598,5,204,2833.0
1598,6,201,2791.0
1598,7,202,2805.0
1598,8,188,2611.0
1599,0,151,2097.0
1599,1,202,2805.0
1599,2,168,2333.0
1599,3,183,2541.0
1599,4,198,2750.0
1600,0,190,2638.0
1600,1,205,2847.0
1600,2,191,2652.0
1600,3,187,2597.0
1600,4,150,2083.0
1600,5,187,2597.0
1600,6,200,2777.0
1600,7,176,2444.0
1601,0,188,2611.0
1601,1,194,2694.0
1601,2,199,2763.0
1601,3,206,2861.0
1601,4,195,2708.0
1601,5,153,2125.0
1601,6,201,2791.0
1601,7,199,2763.0
1602,0,196,2722.0
1602,1,201,2791.0
1602,2,201,2791.0
1602,3,198,2750.0
1602,4,206,2861.0
1602,5,194,2694.0
1602,6,204,2833.0
1602,7,209,2902.0
1603,0,166,2305.0
1603,1,206,2861.0
1603,2,200,2777.0
1604,0,199,2763.0
1604,1,210,2916.0
1604,2,189,2625.0
1604,3,203,2819.0
1604,4,202,2805.0
1604,5,197,2736.0
1605,0,185,2569.0
1605,1,202,2805.0
1605,2,189,2625.0
1605,3,180,2500.0
1605,4,193,2680.0
1605,5,204,2833.0
1605,6,201,2791.0
1606,0,223,3097.0
1606,1,204,2833.0
1606,2,204,2833.0
1606,3,181,2513.0
1606,4,201,2791.0
1607,0,163,2263.0
1607,1,200,2777.0
1607,2,196,2722.0
1607,3,188,2611.0
1607,4,207,2875.0
1607,5,174,2416.0
1608,0,200,2777.0
1608,1,193,2680.0
1608,2,202,2805.0
1608,3,210,2916.0
1609,0,191,2652.0
1609,1,204,2833.0
1609,2,182,2527.0
1609,3,191,2652.0
1609,4,194,2694.0
1609,5,185,2569.0
1609,6,200,2777.0
1609,7,155,2152.0
1610,0,194,2694.0
1610,1,138,1916.0
1610,2,170,2361.0
1610,3,179,2486.0
1610,4,187,2597.0
1610,5,186,2583.0
1611,0,184,2555.0
1611,1,194,2694.0
1611,2,189,2625.0
1611,3,199,2763.0
1611,4,145,2013.0
1611,5,162,2250.0
1611,6,206,2861.0
1611,7,203,2819.0
1612,0,182,2527.0
1612,1,205,2847.0
1612,2,202,2805.0
1612,3,187,2597.0
1612,4,187,2597.0
1612,5,192,2666.0
1613,0,205,2847.0
1613,1,200,2777.0
1613,2,213,2958.0
1613,3,199,2763.0
1613,4,184,2555.0
1613,5,205,2847.0
1613,6,200,2777.0
1613,7,194,2694.0
1614,0,189,2625.0
1614,1,189,2625.0
1614,2,198,2750.0
1615,0,174,2416.0
1615,1,191,2652.0
1615,2,150,2083.0
1615,3,188,2611.0
1615,4,205,2847.0
1615,5,210,2916.0
1615,6,200,2777.0
1615,7,193,2680.0
1615,8,173,2402.0
1616,0,206,2861.0
1616,1,207,2875.0
1616,2,204,2833.0
1616,3,194,2694.0
1616,4,200,2777.0
1616,5,203,2819.0
1617,0,200,2777.0
1617,1,198,2750.0
1617,2,197,2736.0
1617,3,207,2875.0
1617,4,201,2791.0
1617,5,188,2611.0
1617,6,206,2861.0
1617,7,191,2652.0
1618,0,186,2583.0
1618,1,205,2847.0
1618,2,206,2861.0
1618,3,200,2777.0
1618,4,145,2013.0
1618,5,201,2791.0
1619,0,201,2791.0
1619,1,203,2819.0
1619,2,162,2250.0
1620,0,203,2819.0
1620,1,201,2791.0
1620,2,205,2847.0
1620,3,211,2930.0
