cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
101,89,118,1638.0
101,90,116,1611.0
101,91,108,1500.0
101,92,112,1555.0
101,93,123,1708.0
101,94,108,1500.0
101,95,128,1777.0
101,96,84,1166.0
101,97,105,1458.0
101,98,94,1305.0
101,99,91,1263.0
101,100,134,1861.0
101,101,98,1361.0
101,102,107,1486.0
101,103,109,1513.0
101,104,101,1402.0
101,105,92,1277.0
101,106,98,1361.0
101,107,98,1361.0
101,108,99,1375.0
101,109,112,1555.0
101,110,88,1222.0
101,111,127,1763.0
101,112,112,1555.0
101,113,87,1208.0
101,114,154,2138.0
101,115,111,1541.0
101,116,103,1430.0
101,117,83,1152.0
101,118,125,1736.0
101,119,107,1486.0
101,120,101,1402.0
101,121,97,1347.0
101,122,105,1458.0
102,0,117,1625.0
102,1,136,1888.0
102,2,109,1513.0
102,3,112,1555.0
102,4,93,1291.0
102,5,110,1527.0
102,6,82,1138.0
102,7,107,1486.0
102,8,116,1611.0
102,9,122,1694.0
102,10,105,1458.0
102,11,92,1277.0
102,12,130,1805.0
102,13,93,1291.0
102,14,109,1513.0
102,15,127,1763.0
102,16,120,1666.0
102,17,105,1458.0
102,18,160,2222.0
102,19,103,1430.0
102,20,103,1430.0
102,21,92,1277.0
102,22,100,1388.0
102,23,114,1583.0
102,24,134,1861.0
102,25,138,1916.0
102,26,100,1388.0
102,27,114,1583.0
102,28,86,1194.0
102,29,116,1611.0
102,30,123,1708.0
102,31,118,1638.0
102,32,128,1777.0
102,33,105,1458.0
102,34,43,597.0
102,35,116,1611.0
102,36,128,1777.0
102,37,122,1694.0
102,38,108,1500.0
102,39,108,1500.0
102,40,80,1111.0
102,41,35,486.0
102,42,116,1611.0
102,43,128,1777.0
102,44,149,2069.0
102,45,82,1138.0
102,46,104,1444.0
102,47,100,1388.0
102,48,114,1583.0
102,49,127,1763.0
102,50,96,1333.0
102,51,120,1666.0
102,52,101,1402.0
102,53,108,1500.0
102,54,126,1750.0
102,55,138,1916.0
102,56,97,1347.0
102,57,127,1763.0
102,58,139,1930.0
102,59,120,1666.0
102,60,97,1347.0
102,61,124,1722.0
102,62,54,750.0
102,63,104,1444.0
102,64,84,1166.0
102,65,107,1486.0
102,66,119,1652.0
102,67,113,1569.0
102,68,108,1500.0
102,69,86,1194.0
102,70,109,1513.0
102,71,117,1625.0
102,72,109,1513.0
102,73,102,1416.0
102,74,115,1597.0
102,75,99,1375.0
102,76,129,1791.0
102,77,89,1236.0
102,78,116,1611.0
102,79,108,1500.0
102,80,136,1888.0
102,81,95,1319.0
102,82,113,1569.0
102,83,115,1597.0
102,84,115,1597.0
102,85,92,1277.0
102,86,93,1291.0
102,87,116,1611.0
102,88,48,666.0
102,89,103,1430.0
102,90,108,1500.0
102,91,125,1736.0
102,92,123,1708.0
102,93,79,1097.0
102,94,100,1388.0
102,95,112,1555.0
102,96,112,1555.0
102,97,109,1513.0
102,98,108,1500.0
102,99,76,1055.0
102,100,128,1777.0
102,101,114,1583.0
102,102,107,1486.0
102,103,161,2236.0
102,104,105,1458.0
102,105,95,1319.0
102,106,112,1555.0
102,107,128,1777.0
102,108,136,1888.0
102,109,118,1638.0
102,110,94,1305.0
102,111,115,1597.0
102,112,124,1722.0
102,113,136,1888.0
102,114,130,1805.0
102,115,110,1527.0
102,116,115,1597.0
102,117,82,1138.0
102,118,113,1569.0
102,119,136,1888.0
102,120,107,1486.0
102,121,101,1402.0
102,122,109,1513.0
102,123,123,1708.0
102,124,106,1472.0
102,125,120,1666.0
102,126,103,1430.0
102,127,83,1152.0
102,128,105,1458.0
102,129,133,1847.0
102,130,128,1777.0
102,131,148,2055.0
102,132,103,1430.0
103,0,96,1333.0
103,1,127,1763.0
103,2,113,1569.0
103,3,88,1222.0
103,4,99,1375.0
103,5,128,1777.0
103,6,106,1472.0
103,7,76,1055.0
103,8,111,1541.0
103,9,109,1513.0
103,10,100,1388.0
103,11,114,1583.0
103,12,119,1652.0
103,13,108,1500.0
103,14,121,1680.0
103,15,103,1430.0
103,16,116,1611.0
103,17,90,1250.0
103,18,125,1736.0
103,19,155,2152.0
103,20,109,1513.0
103,21,106,1472.0
103,22,122,1694.0
103,23,103,1430.0
103,24,85,1180.0
103,25,108,1500.0
103,26,115,1597.0
103,27,90,1250.0
103,28,107,1486.0
103,29,147,2041.0
103,30,122,1694.0
103,31,102,1416.0
103,32,59,819.0
103,33,93,1291.0
103,34,121,1680.0
103,35,145,2013.0
103,36,84,1166.0
103,37,97,1347.0
103,38,151,2097.0
103,39,115,1597.0
103,40,116,1611.0
103,41,111,1541.0
103,42,156,2166.0
103,43,113,1569.0
103,44,80,1111.0
103,45,88,1222.0
103,46,67,930.0
103,47,97,1347.0
103,48,106,1472.0
103,49,199,2763.0
103,50,117,1625.0
103,51,99,1375.0
103,52,101,1402.0
103,53,112,1555.0
103,54,103,1430.0
103,55,95,1319.0
103,56,113,1569.0
103,57,112,1555.0
103,58,144,2000.0
103,59,87,1208.0
103,60,99,1375.0
103,61,112,1555.0
103,62,102,1416.0
103,63,124,1722.0
103,64,107,1486.0
103,65,111,1541.0
103,66,118,1638.0
103,67,124,1722.0
103,68,87,1208.0
103,69,113,1569.0
103,70,85,1180.0
103,71,116,1611.0
103,72,103,1430.0
103,73,86,1194.0
103,74,104,1444.0
103,75,99,1375.0
103,76,107,1486.0
103,77,96,1333.0
103,78,81,1125.0
103,79,174,2416.0
103,80,92,1277.0
103,81,145,2013.0
103,82,99,1375.0
103,83,126,1750.0
103,84,85,1180.0
103,85,99,1375.0
103,86,120,1666.0
103,87,123,1708.0
103,88,101,1402.0
103,89,129,1791.0
103,90,77,1069.0
103,91,90,1250.0
103,92,96,1333.0
103,93,77,1069.0
103,94,75,1041.0
103,95,36,500.0
103,96,104,1444.0
103,97,130,1805.0
103,98,95,1319.0
103,99,82,1138.0
103,100,108,1500.0
103,101,98,1361.0
103,102,103,1430.0
103,103,124,1722.0
103,104,123,1708.0
103,105,102,1416.0
103,106,94,1305.0
103,107,111,1541.0
103,108,115,1597.0
103,109,90,1250.0
103,110,131,1819.0
103,111,125,1736.0
103,112,121,1680.0
103,113,85,1180.0
103,114,146,2027.0
103,115,76,1055.0
103,116,108,1500.0
104,0,86,1194.0
104,1,137,1902.0
104,2,101,1402.0
104,3,74,1027.0
104,4,105,1458.0
104,5,93,1291.0
104,6,98,1361.0
104,7,124,1722.0
104,8,106,1472.0
104,9,89,1236.0
104,10,36,500.0
104,11,112,1555.0
104,12,97,1347.0
104,13,110,1527.0
104,14,124,1722.0
104,15,134,1861.0
104,16,101,1402.0
104,17,94,1305.0
104,18,99,1375.0
104,19,107,1486.0
104,20,115,1597.0
104,21,103,1430.0
104,22,136,1888.0
104,23,102,1416.0
104,24,103,1430.0
104,25,95,1319.0
104,26,127,1763.0
104,27,106,1472.0
104,28,73,1013.0
104,29,110,1527.0
104,30,96,1333.0
104,31,103,1430.0
104,32,99,1375.0
104,33,130,1805.0
104,34,108,1500.0
104,35,106,1472.0
104,36,101,1402.0
104,37,98,1361.0
104,38,98,1361.0
104,39,133,1847.0
104,40,89,1236.0
104,41,123,1708.0
104,42,97,1347.0
104,43,88,1222.0
104,44,84,1166.0
104,45,104,1444.0
104,46,93,1291.0
104,47,119,1652.0
104,48,117,1625.0
104,49,86,1194.0
104,50,103,1430.0
104,51,109,1513.0
104,52,107,1486.0
104,53,111,1541.0
104,54,130,1805.0
104,55,106,1472.0
104,56,123,1708.0
104,57,113,1569.0
104,58,122,1694.0
104,59,173,2402.0
104,60,101,1402.0
104,61,98,1361.0
104,62,115,1597.0
104,63,90,1250.0
104,64,117,1625.0
104,65,110,1527.0
104,66,133,1847.0
104,67,108,1500.0
104,68,130,1805.0
104,69,129,1791.0
104,70,96,1333.0
104,71,118,1638.0
104,72,139,1930.0
104,73,124,1722.0
104,74,105,1458.0
104,75,96,1333.0
104,76,121,1680.0
104,77,105,1458.0
104,78,124,1722.0
104,79,98,1361.0
104,80,104,1444.0
104,81,100,1388.0
104,82,104,1444.0
104,83,95,1319.0
104,84,82,1138.0
104,85,124,1722.0
104,86,146,2027.0
104,87,124,1722.0
104,88,119,1652.0
104,89,82,1138.0
104,90,105,1458.0
104,91,84,1166.0
104,92,107,1486.0
104,93,106,1472.0
104,94,147,2041.0
104,95,100,1388.0
104,96,101,1402.0
104,97,135,1875.0
104,98,108,1500.0
104,99,117,1625.0
104,100,111,1541.0
104,101,120,1666.0
104,102,120,1666.0
104,103,131,1819.0
104,104,94,1305.0
104,105,115,1597.0
104,106,115,1597.0
104,107,129,1791.0
104,108,78,1083.0
104,109,109,1513.0
104,110,104,1444.0
104,111,105,1458.0
104,112,104,1444.0
104,113,134,1861.0
104,114,136,1888.0
104,115,118,1638.0
104,116,85,1180.0
104,117,106,1472.0
104,118,108,1500.0
104,119,116,1611.0
104,120,116,1611.0
104,121,104,1444.0
104,122,92,1277.0
104,123,115,1597.0
104,124,84,1166.0
105,0,108,1500.0
105,1,135,1875.0
105,2,130,1805.0
105,3,87,1208.0
105,4,81,1125.0
105,5,130,1805.0
105,6,144,2000.0
105,7,98,1361.0
105,8,101,1402.0
105,9,129,1791.0
105,10,100,1388.0
105,11,85,1180.0
105,12,98,1361.0
105,13,106,1472.0
105,14,108,1500.0
105,15,116,1611.0
105,16,121,1680.0
105,17,108,1500.0
105,18,102,1416.0
105,19,139,1930.0
105,20,112,1555.0
105,21,114,1583.0
105,22,94,1305.0
105,23,106,1472.0
105,24,97,1347.0
105,25,105,1458.0
105,26,106,1472.0
105,27,117,1625.0
105,28,109,1513.0
105,29,135,1875.0
105,30,105,1458.0
105,31,74,1027.0
105,32,124,1722.0
105,33,151,2097.0
105,34,111,1541.0
105,35,134,1861.0
105,36,104,1444.0
105,37,144,2000.0
105,38,88,1222.0
105,39,107,1486.0
105,40,93,1291.0
105,41,104,1444.0
105,42,135,1875.0
105,43,127,1763.0
105,44,113,1569.0
105,45,122,1694.0
105,46,110,1527.0
105,47,105,1458.0
105,48,114,1583.0
105,49,97,1347.0
105,50,127,1763.0
105,51,104,1444.0
105,52,107,1486.0
105,53,128,1777.0
105,54,89,1236.0
105,55,124,1722.0
105,56,113,1569.0
105,57,102,1416.0
105,58,120,1666.0
105,59,104,1444.0
105,60,99,1375.0
105,61,99,1375.0
105,62,116,1611.0
105,63,107,1486.0
105,64,115,1597.0
105,65,112,1555.0
105,66,104,1444.0
105,67,104,1444.0
105,68,111,1541.0
105,69,127,1763.0
105,70,119,1652.0
105,71,112,1555.0
105,72,125,1736.0
105,73,101,1402.0
105,74,103,1430.0
105,75,77,1069.0
105,76,124,1722.0
105,77,109,1513.0
105,78,100,1388.0
105,79,134,1861.0
105,80,138,1916.0
105,81,115,1597.0
105,82,53,736.0
105,83,114,1583.0
105,84,97,1347.0
105,85,84,1166.0
105,86,91,1263.0
105,87,99,1375.0
105,88,97,1347.0
105,89,130,1805.0
105,90,139,1930.0
105,91,81,1125.0
105,92,95,1319.0
105,93,112,1555.0
105,94,96,1333.0
105,95,113,1569.0
105,96,102,1416.0
105,97,111,1541.0
105,98,101,1402.0
105,99,88,1222.0
105,100,154,2138.0
105,101,95,1319.0
105,102,146,2027.0
105,103,102,1416.0
105,104,93,1291.0
105,105,104,1444.0
105,106,97,1347.0
105,107,131,1819.0
105,108,125,1736.0
105,109,115,1597.0
105,110,96,1333.0
105,111,115,1597.0
106,0,115,1597.0
106,1,124,1722.0
106,2,88,1222.0
106,3,93,1291.0
106,4,103,1430.0
106,5,136,1888.0
106,6,102,1416.0
106,7,140,1944.0
106,8,100,1388.0
106,9,127,1763.0
106,10,122,1694.0
106,11,58,805.0
106,12,103,1430.0
106,13,126,1750.0
106,14,114,1583.0
106,15,106,1472.0
106,16,102,1416.0
106,17,129,1791.0
106,18,116,1611.0
106,19,90,1250.0
106,20,116,1611.0
106,21,102,1416.0
106,22,98,1361.0
106,23,108,1500.0
106,24,131,1819.0
106,25,93,1291.0
106,26,123,1708.0
106,27,108,1500.0
106,28,77,1069.0
106,29,102,1416.0
106,30,94,1305.0
106,31,91,1263.0
106,32,122,1694.0
106,33,113,1569.0
106,34,29,402.0
106,35,50,694.0
106,36,97,1347.0
106,37,122,1694.0
106,38,129,1791.0
106,39,113,1569.0
106,40,86,1194.0
106,41,91,1263.0
106,42,82,1138.0
106,43,121,1680.0
106,44,120,1666.0
106,45,103,1430.0
106,46,124,1722.0
106,47,127,1763.0
106,48,114,1583.0
106,49,89,1236.0
106,50,110,1527.0
106,51,127,1763.0
106,52,109,1513.0
106,53,84,1166.0
106,54,111,1541.0
106,55,101,1402.0
106,56,113,1569.0
106,57,112,1555.0
106,58,95,1319.0
106,59,117,1625.0
106,60,94,1305.0
106,61,118,1638.0
106,62,90,1250.0
106,63,114,1583.0
106,64,95,1319.0
106,65,105,1458.0
106,66,141,1958.0
106,67,116,1611.0
106,68,101,1402.0
106,69,92,1277.0
106,70,105,1458.0
106,71,125,1736.0
106,72,58,805.0
106,73,142,1972.0
106,74,125,1736.0
106,75,80,1111.0
106,76,150,2083.0
106,77,104,1444.0
106,78,102,1416.0
106,79,90,1250.0
106,80,124,1722.0
106,81,132,1833.0
106,82,104,1444.0
106,83,119,1652.0
106,84,87,1208.0
106,85,119,1652.0
106,86,159,2208.0
106,87,102,1416.0
106,88,101,1402.0
106,89,111,1541.0
106,90,131,1819.0
106,91,103,1430.0
106,92,126,1750.0
106,93,41,569.0
106,94,115,1597.0
106,95,105,1458.0
106,96,91,1263.0
106,97,109,1513.0
106,98,130,1805.0
106,99,105,1458.0
106,100,72,1000.0
106,101,117,1625.0
106,102,105,1458.0
106,103,105,1458.0
106,104,99,1375.0
106,105,115,1597.0
106,106,112,1555.0
106,107,100,1388.0
106,108,108,1500.0
106,109,140,1944.0
106,110,118,1638.0
106,111,97,1347.0
106,112,101,1402.0
106,113,82,1138.0
106,114,92,1277.0
106,115,97,1347.0
106,116,110,1527.0
106,117,87,1208.0
106,118,106,1472.0
106,119,101,1402.0
106,120,103,1430.0
106,121,90,1250.0
106,122,121,1680.0
106,123,95,1319.0
106,124,101,1402.0
106,125,116,1611.0
106,126,110,1527.0
106,127,119,1652.0
106,128,96,1333.0
106,129,103,1430.0
106,130,127,1763.0
106,131,82,1138.0
106,132,113,1569.0
106,133,98,1361.0
106,134,102,1416.0
106,135,102,1416.0
106,136,107,1486.0
106,137,88,1222.0
106,138,116,1611.0
107,0,112,1555.0
107,1,97,1347.0
107,2,96,1333.0
107,3,158,2194.0
107,4,82,1138.0
107,5,98,1361.0
107,6,105,1458.0
107,7,114,1583.0
107,8,131,1819.0
107,9,113,1569.0
107,10,93,1291.0
107,11,94,1305.0
107,12,135,1875.0
107,13,106,1472.0
107,14,87,1208.0
107,15,93,1291.0
107,16,96,1333.0
107,17,113,1569.0
107,18,121,1680.0
107,19,112,1555.0
107,20,96,1333.0
107,21,119,1652.0
107,22,101,1402.0
107,23,112,1555.0
107,24,90,1250.0
107,25,141,1958.0
107,26,104,1444.0
107,27,115,1597.0
107,28,131,1819.0
107,29,110,1527.0
107,30,105,1458.0
107,31,89,1236.0
107,32,118,1638.0
107,33,117,1625.0
107,34,108,1500.0
107,35,124,1722.0
107,36,121,1680.0
107,37,96,1333.0
107,38,109,1513.0
107,39,103,1430.0
107,40,138,1916.0
107,41,104,1444.0
107,42,111,1541.0
107,43,108,1500.0
107,44,66,916.0
107,45,116,1611.0
107,46,106,1472.0
107,47,102,1416.0
107,48,114,1583.0
107,49,93,1291.0
107,50,97,1347.0
107,51,101,1402.0
107,52,99,1375.0
107,53,103,1430.0
107,54,111,1541.0
107,55,140,1944.0
107,56,111,1541.0
107,57,137,1902.0
107,58,117,1625.0
107,59,90,1250.0
107,60,103,1430.0
107,61,120,1666.0
107,62,94,1305.0
107,63,104,1444.0
107,64,117,1625.0
107,65,153,2125.0
107,66,51,708.0
107,67,92,1277.0
107,68,138,1916.0
107,69,105,1458.0
107,70,126,1750.0
107,71,113,1569.0
107,72,126,1750.0
107,73,112,1555.0
107,74,101,1402.0
107,75,147,2041.0
107,76,96,1333.0
107,77,110,1527.0
107,78,116,1611.0
107,79,125,1736.0
107,80,89,1236.0
107,81,95,1319.0
107,82,85,1180.0
107,83,116,1611.0
107,84,96,1333.0
107,85,75,1041.0
107,86,104,1444.0
107,87,116,1611.0
107,88,113,1569.0
107,89,119,1652.0
107,90,150,2083.0
107,91,84,1166.0
107,92,114,1583.0
107,93,141,1958.0
107,94,113,1569.0
107,95,108,1500.0
107,96,109,1513.0
107,97,117,1625.0
107,98,110,1527.0
107,99,121,1680.0
107,100,114,1583.0
107,101,124,1722.0
107,102,137,1902.0
107,103,110,1527.0
107,104,97,1347.0
107,105,83,1152.0
107,106,111,1541.0
107,107,131,1819.0
107,108,66,916.0
107,109,112,1555.0
107,110,102,1416.0
107,111,109,1513.0
107,112,102,1416.0
107,113,116,1611.0
107,114,109,1513.0
107,115,89,1236.0
107,116,108,1500.0
107,117,103,1430.0
107,118,110,1527.0
107,119,105,1458.0
107,120,119,1652.0
107,121,113,1569.0
107,122,125,1736.0
107,123,101,1402.0
107,124,106,1472.0
107,125,79,1097.0
107,126,106,1472.0
107,127,110,1527.0
107,128,95,1319.0
107,129,92,1277.0
107,130,140,1944.0
107,131,85,1180.0
107,132,113,1569.0
107,133,146,2027.0
107,134,95,1319.0
107,135,126,1750.0
107,136,105,1458.0
108,0,82,1138.0
108,1,106,1472.0
108,2,121,1680.0
108,3,104,1444.0
108,4,154,2138.0
108,5,64,888.0
108,6,99,1375.0
108,7,122,1694.0
108,8,94,1305.0
108,9,105,1458.0
108,10,137,1902.0
108,11,138,1916.0
108,12,95,1319.0
108,13,103,1430.0
108,14,101,1402.0
108,15,149,2069.0
108,16,105,1458.0
108,17,87,1208.0
108,18,109,1513.0
108,19,128,1777.0
108,20,68,944.0
108,21,89,1236.0
108,22,88,1222.0
108,23,111,1541.0
108,24,118,1638.0
108,25,127,1763.0
108,26,85,1180.0
108,27,108,1500.0
108,28,78,1083.0
108,29,106,1472.0
108,30,95,1319.0
108,31,89,1236.0
108,32,96,1333.0
108,33,108,1500.0
108,34,109,1513.0
108,35,96,1333.0
108,36,116,1611.0
108,37,108,1500.0
108,38,99,1375.0
108,39,130,1805.0
108,40,82,1138.0
108,41,121,1680.0
108,42,87,1208.0
108,43,99,1375.0
108,44,107,1486.0
108,45,106,1472.0
108,46,99,1375.0
108,47,115,1597.0
108,48,114,1583.0
108,49,134,1861.0
108,50,113,1569.0
108,51,106,1472.0
108,52,103,1430.0
108,53,138,1916.0
108,54,108,1500.0
108,55,105,1458.0
108,56,129,1791.0
108,57,116,1611.0
108,58,114,1583.0
108,59,105,1458.0
108,60,108,1500.0
108,61,116,1611.0
108,62,117,1625.0
108,63,122,1694.0
108,64,97,1347.0
108,65,110,1527.0
108,66,128,1777.0
108,67,96,1333.0
108,68,99,1375.0
108,69,133,1847.0
108,70,75,1041.0
108,71,108,1500.0
108,72,111,1541.0
108,73,106,1472.0
108,74,114,1583.0
108,75,120,1666.0
108,76,133,1847.0
108,77,96,1333.0
108,78,114,1583.0
108,79,118,1638.0
108,80,90,1250.0
108,81,90,1250.0
108,82,130,1805.0
108,83,124,1722.0
108,84,103,1430.0
108,85,118,1638.0
108,86,121,1680.0
108,87,64,888.0
108,88,129,1791.0
108,89,101,1402.0
108,90,99,1375.0
108,91,98,1361.0
108,92,114,1583.0
108,93,102,1416.0
108,94,97,1347.0
108,95,127,1763.0
108,96,130,1805.0
108,97,89,1236.0
108,98,95,1319.0
108,99,142,1972.0
108,100,107,1486.0
108,101,82,1138.0
108,102,112,1555.0
108,103,98,1361.0
108,104,139,1930.0
108,105,117,1625.0
108,106,78,1083.0
108,107,106,1472.0
108,108,114,1583.0
108,109,124,1722.0
108,110,100,1388.0
109,0,109,1513.0
109,1,79,1097.0
109,2,124,1722.0
109,3,185,2569.0
109,4,88,1222.0
109,5,105,1458.0
109,6,106,1472.0
109,7,110,1527.0
109,8,108,1500.0
109,9,107,1486.0
109,10,89,1236.0
109,11,102,1416.0
109,12,107,1486.0
109,13,120,1666.0
109,14,134,1861.0
109,15,132,1833.0
109,16,130,1805.0
109,17,112,1555.0
109,18,103,1430.0
109,19,98,1361.0
109,20,119,1652.0
109,21,91,1263.0
109,22,89,1236.0
109,23,140,1944.0
109,24,73,1013.0
109,25,109,1513.0
109,26,81,1125.0
109,27,110,1527.0
109,28,105,1458.0
109,29,99,1375.0
109,30,100,1388.0
109,31,105,1458.0
109,32,91,1263.0
109,33,128,1777.0
109,34,94,1305.0
109,35,100,1388.0
109,36,82,1138.0
109,37,118,1638.0
109,38,127,1763.0
109,39,123,1708.0
109,40,110,1527.0
109,41,110,1527.0
109,42,139,1930.0
109,43,97,1347.0
109,44,100,1388.0
109,45,99,1375.0
109,46,102,1416.0
109,47,106,1472.0
109,48,111,1541.0
109,49,117,1625.0
109,50,150,2083.0
109,51,72,1000.0
109,52,121,1680.0
109,53,92,1277.0
109,54,100,1388.0
109,55,108,1500.0
109,56,107,1486.0
109,57,105,1458.0
109,58,137,1902.0
109,59,123,1708.0
109,60,101,1402.0
109,61,126,1750.0
109,62,129,1791.0
109,63,106,1472.0
109,64,84,1166.0
109,65,111,1541.0
109,66,119,1652.0
109,67,141,1958.0
109,68,121,1680.0
109,69,93,1291.0
109,70,112,1555.0
109,71,106,1472.0
109,72,118,1638.0
109,73,63,875.0
109,74,104,1444.0
109,75,114,1583.0
109,76,106,1472.0
109,77,124,1722.0
109,78,137,1902.0
109,79,95,1319.0
109,80,104,1444.0
109,81,150,2083.0
109,82,141,1958.0
109,83,92,1277.0
109,84,131,1819.0
109,85,101,1402.0
109,86,121,1680.0
109,87,108,1500.0
109,88,52,722.0
109,89,92,1277.0
109,90,101,1402.0
109,91,114,1583.0
109,92,122,1694.0
109,93,106,1472.0
109,94,138,1916.0
109,95,118,1638.0
109,96,104,1444.0
109,97,89,1236.0
109,98,142,1972.0
109,99,125,1736.0
109,100,109,1513.0
109,101,92,1277.0
109,102,114,1583.0
109,103,115,1597.0
109,104,108,1500.0
109,105,95,1319.0
109,106,125,1736.0
109,107,96,1333.0
109,108,124,1722.0
109,109,97,1347.0
109,110,83,1152.0
109,111,124,1722.0
109,112,112,1555.0
109,113,107,1486.0
109,114,100,1388.0
109,115,90,1250.0
109,116,115,1597.0
109,117,104,1444.0
110,0,123,1708.0
110,1,122,1694.0
110,2,117,1625.0
110,3,129,1791.0
110,4,98,1361.0
110,5,116,1611.0
110,6,75,1041.0
110,7,95,1319.0
110,8,125,1736.0
110,9,108,1500.0
110,10,96,1333.0
110,11,106,1472.0
110,12,105,1458.0
110,13,132,1833.0
110,14,149,2069.0
110,15,117,1625.0
110,16,111,1541.0
110,17,99,1375.0
110,18,97,1347.0
110,19,98,1361.0
110,20,58,805.0
110,21,118,1638.0
110,22,116,1611.0
110,23,108,1500.0
110,24,111,1541.0
110,25,101,1402.0
110,26,111,1541.0
110,27,134,1861.0
110,28,112,1555.0
110,29,113,1569.0
110,30,87,1208.0
110,31,94,1305.0
110,32,91,1263.0
110,33,116,1611.0
110,34,86,1194.0
110,35,115,1597.0
110,36,107,1486.0
110,37,118,1638.0
110,38,91,1263.0
110,39,110,1527.0
110,40,97,1347.0
110,41,77,1069.0
110,42,103,1430.0
110,43,106,1472.0
110,44,90,1250.0
110,45,118,1638.0
110,46,130,1805.0
110,47,85,1180.0
110,48,117,1625.0
110,49,126,1750.0
110,50,134,1861.0
110,51,103,1430.0
110,52,120,1666.0
110,53,103,1430.0
110,54,121,1680.0
110,55,91,1263.0
110,56,127,1763.0
110,57,132,1833.0
110,58,79,1097.0
110,59,135,1875.0
110,60,128,1777.0
110,61,107,1486.0
110,62,113,1569.0
110,63,119,1652.0
110,64,106,1472.0
110,65,102,1416.0
110,66,69,958.0
110,67,99,1375.0
110,68,101,1402.0
110,69,112,1555.0
110,70,128,1777.0
110,71,86,1194.0
110,72,133,1847.0
110,73,99,1375.0
110,74,98,1361.0
110,75,98,1361.0
110,76,104,1444.0
110,77,103,1430.0
110,78,118,1638.0
110,79,94,1305.0
110,80,101,1402.0
110,81,94,1305.0
110,82,107,1486.0
110,83,116,1611.0
110,84,138,1916.0
110,85,90,1250.0
110,86,141,1958.0
110,87,109,1513.0
110,88,110,1527.0
110,89,82,1138.0
110,90,105,1458.0
110,91,99,1375.0
110,92,123,1708.0
110,93,121,1680.0
110,94,136,1888.0
110,95,101,1402.0
110,96,112,1555.0
110,97,121,1680.0
110,98,160,2222.0
110,99,95,1319.0
110,100,69,958.0
110,101,137,1902.0
110,102,104,1444.0
110,103,70,972.0
110,104,105,1458.0
110,105,104,1444.0
110,106,124,1722.0
110,107,72,1000.0
111,0,160,2222.0
111,1,112,1555.0
111,2,112,1555.0
111,3,119,1652.0
111,4,126,1750.0
111,5,114,1583.0
111,6,114,1583.0
111,7,117,1625.0
111,8,85,1180.0
111,9,99,1375.0
111,10,86,1194.0
111,11,147,2041.0
111,12,120,1666.0
111,13,115,1597.0
111,14,124,1722.0
111,15,121,1680.0
111,16,139,1930.0
111,17,123,1708.0
111,18,136,1888.0
111,19,108,1500.0
111,20,102,1416.0
111,21,92,1277.0
111,22,134,1861.0
111,23,93,1291.0
111,24,126,1750.0
111,25,102,1416.0
111,26,94,1305.0
111,27,109,1513.0
111,28,90,1250.0
111,29,98,1361.0
111,30,108,1500.0
111,31,101,1402.0
111,32,103,1430.0
111,33,90,1250.0
111,34,95,1319.0
111,35,114,1583.0
111,36,149,2069.0
111,37,123,1708.0
111,38,108,1500.0
111,39,93,1291.0
111,40,121,1680.0
111,41,125,1736.0
111,42,100,1388.0
111,43,131,1819.0
111,44,110,1527.0
111,45,124,1722.0
111,46,147,2041.0
111,47,80,1111.0
111,48,85,1180.0
111,49,113,1569.0
111,50,134,1861.0
111,51,103,1430.0
111,52,112,1555.0
111,53,133,1847.0
111,54,121,1680.0
111,55,126,1750.0
111,56,137,1902.0
111,57,96,1333.0
111,58,130,1805.0
111,59,122,1694.0
111,60,79,1097.0
111,61,103,1430.0
111,62,114,1583.0
111,63,119,1652.0
111,64,133,1847.0
111,65,148,2055.0
111,66,102,1416.0
111,67,85,1180.0
111,68,128,1777.0
111,69,120,1666.0
111,70,93,1291.0
111,71,111,1541.0
111,72,106,1472.0
111,73,115,1597.0
111,74,75,1041.0
111,75,98,1361.0
111,76,87,1208.0
111,77,104,1444.0
111,78,79,1097.0
111,79,114,1583.0
111,80,139,1930.0
111,81,113,1569.0
111,82,119,1652.0
111,83,106,1472.0
111,84,101,1402.0
111,85,120,1666.0
111,86,74,1027.0
111,87,113,1569.0
111,88,100,1388.0
111,89,86,1194.0
111,90,117,1625.0
111,91,114,1583.0
111,92,117,1625.0
111,93,79,1097.0
111,94,88,1222.0
111,95,113,1569.0
111,96,89,1236.0
111,97,105,1458.0
111,98,98,1361.0
111,99,85,1180.0
111,100,113,1569.0
111,101,125,1736.0
111,102,110,1527.0
111,103,92,1277.0
111,104,81,1125.0
111,105,94,1305.0
111,106,105,1458.0
111,107,128,1777.0
111,108,122,1694.0
111,109,93,1291.0
111,110,116,1611.0
112,0,116,1611.0
112,1,75,1041.0
112,2,99,1375.0
112,3,133,1847.0
112,4,110,1527.0
112,5,115,1597.0
112,6,98,1361.0
112,7,100,1388.0
112,8,123,1708.0
112,9,100,1388.0
112,10,91,1263.0
112,11,105,1458.0
112,12,100,1388.0
112,13,102,1416.0
112,14,109,1513.0
112,15,141,1958.0
112,16,105,1458.0
112,17,82,1138.0
112,18,123,1708.0
112,19,94,1305.0
112,20,131,1819.0
112,21,107,1486.0
112,22,106,1472.0
112,23,68,944.0
112,24,119,1652.0
