cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,buf_overwritten
491,40,156,2166
491,41,165,2291
491,42,107,1486
491,43,209,2902
491,44,146,2027
491,45,121,1680
491,46,127,1763
491,47,186,2583
491,48,128,1777
491,49,135,1875
491,50,139,1930
491,51,122,1694
491,52,186,2583
491,53,142,1972
491,54,120,1666
491,55,173,2402
491,56,144,2000
491,57,81,1125
491,58,130,1805
491,59,128,1777
491,60,127,1763
491,61,123,1708
491,62,110,1527
491,63,198,2750
491,64,139,1930
491,65,150,2083
491,66,147,2041
491,67,180,2500
491,68,115,1597
491,69,176,2444
491,70,122,1694
491,71,137,1902
491,72,125,1736
491,73,182,2527
491,74,185,2569
491,75,137,1902
491,76,119,1652
491,77,131,1819
491,78,120,1666
492,0,143,1986
492,1,138,1916
492,2,162,2250
492,3,168,2333
492,4,147,2041
492,5,49,680
492,6,124,1722
492,7,137,1902
492,8,54,750
492,9,175,2430
492,10,180,2500
492,11,141,1958
492,12,183,2541
492,13,160,2222
492,14,127,1763
492,15,132,1833
492,16,178,2472
492,17,122,1694
492,18,170,2361
492,19,152,2111
492,20,136,1888
492,21,84,1166
492,22,114,1583
492,23,121,1680
492,24,151,2097
492,25,152,2111
492,26,127,1763
492,27,130,1805
492,28,132,1833
492,29,122,1694
492,30,152,2111
492,31,177,2458
492,32,154,2138
492,33,105,1458
492,34,125,1736
492,35,124,1722
492,36,172,2388
492,37,111,1541
492,38,128,1777
492,39,145,2013
492,40,101,1402
492,41,129,1791
492,42,168,2333
492,43,137,1902
492,44,134,1861
492,45,133,1847
492,46,177,2458
492,47,113,1569
492,48,124,1722
492,49,112,1555
492,50,115,1597
492,51,125,1736
492,52,121,1680
492,53,137,1902
492,54,183,2541
492,55,124,1722
492,56,129,1791
492,57,106,1472
492,58,126,1750
492,59,159,2208
492,60,164,2277
492,61,98,1361
492,62,122,1694
492,63,116,1611
492,64,155,2152
492,65,96,1333
492,66,104,1444
492,67,167,2319
492,68,120,1666
492,69,121,1680
492,70,142,1972
492,71,164,2277
492,72,145,2013
492,73,125,1736
493,0,134,1861
493,1,133,1847
493,2,125,1736
493,3,135,1875
493,4,106,1472
493,5,196,2722
493,6,111,1541
493,7,132,1833
493,8,159,2208
493,9,135,1875
493,10,101,1402
493,11,107,1486
493,12,123,1708
493,13,158,2194
493,14,155,2152
493,15,121,1680
493,16,113,1569
493,17,148,2055
493,18,205,2847
493,19,189,2625
493,20,142,1972
493,21,119,1652
493,22,94,1305
493,23,179,2486
493,24,145,2013
493,25,143,1986
493,26,144,2000
493,27,87,1208
493,28,176,2444
493,29,174,2416
493,30,118,1638
493,31,98,1361
493,32,137,1902
493,33,130,1805
493,34,122,1694
493,35,187,2597
493,36,106,1472
493,37,133,1847
493,38,143,1986
493,39,142,1972
493,40,109,1513
493,41,147,2041
493,42,148,2055
493,43,130,1805
493,44,179,2486
493,45,92,1277
493,46,152,2111
493,47,163,2263
493,48,150,2083
493,49,141,1958
493,50,154,2138
493,51,165,2291
493,52,142,1972
493,53,134,1861
493,54,118,1638
493,55,147,2041
493,56,113,1569
493,57,105,1458
493,58,100,1388
493,59,159,2208
493,60,150,2083
493,61,141,1958
493,62,125,1736
493,63,118,1638
493,64,154,2138
493,65,122,1694
493,66,178,2472
493,67,189,2625
493,68,183,2541
493,69,128,1777
493,70,126,1750
493,71,141,1958
493,72,157,2180
493,73,108,1500
493,74,114,1583
493,75,45,625
493,76,113,1569
493,77,132,1833
493,78,157,2180
493,79,105,1458
493,80,125,1736
493,81,123,1708
493,82,176,2444
493,83,181,2513
493,84,155,2152
494,0,120,1666
494,1,176,2444
494,2,111,1541
494,3,194,2694
494,4,141,1958
494,5,124,1722
494,6,147,2041
494,7,193,2680
494,8,127,1763
494,9,115,1597
494,10,193,2680
494,11,132,1833
494,12,146,2027
494,13,148,2055
494,14,125,1736
494,15,140,1944
494,16,127,1763
494,17,162,2250
494,18,123,1708
494,19,129,1791
494,20,127,1763
494,21,197,2736
494,22,122,1694
494,23,131,1819
494,24,139,1930
494,25,194,2694
494,26,78,1083
494,27,135,1875
494,28,103,1430
494,29,159,2208
494,30,117,1625
494,31,98,1361
494,32,66,916
494,33,155,2152
494,34,131,1819
494,35,204,2833
494,36,124,1722
494,37,147,2041
494,38,187,2597
494,39,171,2375
494,40,146,2027
494,41,162,2250
494,42,113,1569
494,43,95,1319
494,44,185,2569
494,45,173,2402
494,46,90,1250
494,47,82,1138
494,48,150,2083
494,49,133,1847
494,50,176,2444
494,51,120,1666
494,52,104,1444
494,53,143,1986
494,54,135,1875
494,55,142,1972
494,56,181,2513
494,57,132,1833
494,58,140,1944
494,59,158,2194
494,60,194,2694
494,61,145,2013
494,62,139,1930
494,63,174,2416
494,64,115,1597
494,65,128,1777
494,66,104,1444
494,67,178,2472
494,68,150,2083
494,69,120,1666
494,70,106,1472
494,71,123,1708
494,72,139,1930
494,73,93,1291
494,74,148,2055
494,75,158,2194
494,76,124,1722
494,77,136,1888
494,78,110,1527
494,79,114,1583
494,80,139,1930
494,81,124,1722
494,82,129,1791
494,83,154,2138
494,84,124,1722
494,85,108,1500
494,86,152,2111
494,87,106,1472
494,88,188,2611
494,89,101,1402
494,90,119,1652
494,91,173,2402
494,92,113,1569
494,93,119,1652
494,94,145,2013
495,0,183,2541
495,1,179,2486
495,2,153,2125
495,3,123,1708
495,4,129,1791
495,5,128,1777
495,6,83,1152
495,7,97,1347
495,8,176,2444
495,9,110,1527
495,10,149,2069
495,11,171,2375
495,12,89,1236
495,13,130,1805
495,14,107,1486
495,15,113,1569
495,16,175,2430
495,17,105,1458
495,18,125,1736
495,19,131,1819
495,20,118,1638
495,21,146,2027
495,22,147,2041
495,23,142,1972
495,24,126,1750
495,25,123,1708
495,26,126,1750
495,27,149,2069
495,28,133,1847
495,29,89,1236
495,30,109,1513
495,31,142,1972
495,32,128,1777
495,33,140,1944
495,34,132,1833
495,35,172,2388
495,36,170,2361
495,37,135,1875
495,38,117,1625
495,39,136,1888
495,40,157,2180
495,41,122,1694
495,42,143,1986
495,43,167,2319
495,44,146,2027
495,45,153,2125
495,46,128,1777
495,47,114,1583
495,48,134,1861
495,49,114,1583
495,50,141,1958
495,51,126,1750
495,52,121,1680
495,53,109,1513
495,54,149,2069
495,55,98,1361
495,56,162,2250
495,57,100,1388
495,58,91,1263
495,59,198,2750
495,60,151,2097
495,61,124,1722
495,62,124,1722
495,63,138,1916
495,64,197,2736
495,65,177,2458
495,66,138,1916
495,67,116,1611
496,0,147,2041
496,1,131,1819
496,2,153,2125
496,3,125,1736
496,4,152,2111
496,5,102,1416
496,6,114,1583
496,7,111,1541
496,8,175,2430
496,9,139,1930
496,10,143,1986
496,11,180,2500
496,12,118,1638
496,13,99,1375
496,14,145,2013
496,15,152,2111
496,16,117,1625
496,17,141,1958
496,18,166,2305
496,19,135,1875
496,20,189,2625
496,21,137,1902
496,22,101,1402
496,23,126,1750
496,24,110,1527
496,25,84,1166
496,26,170,2361
496,27,140,1944
496,28,123,1708
496,29,140,1944
496,30,128,1777
496,31,143,1986
496,32,117,1625
496,33,140,1944
496,34,128,1777
496,35,109,1513
496,36,149,2069
496,37,131,1819
496,38,127,1763
496,39,142,1972
496,40,105,1458
496,41,173,2402
496,42,116,1611
496,43,143,1986
496,44,114,1583
496,45,112,1555
496,46,187,2597
496,47,154,2138
496,48,131,1819
496,49,124,1722
496,50,126,1750
496,51,106,1472
496,52,128,1777
496,53,122,1694
496,54,100,1388
496,55,119,1652
496,56,170,2361
496,57,117,1625
496,58,181,2513
496,59,129,1791
496,60,151,2097
496,61,196,2722
496,62,176,2444
496,63,141,1958
496,64,159,2208
496,65,96,1333
496,66,149,2069
496,67,150,2083
496,68,132,1833
496,69,152,2111
496,70,157,2180
496,71,156,2166
496,72,143,1986
496,73,137,1902
496,74,124,1722
496,75,147,2041
496,76,133,1847
496,77,124,1722
496,78,136,1888
496,79,103,1430
496,80,122,1694
496,81,176,2444
496,82,125,1736
496,83,204,2833
496,84,140,1944
496,85,170,2361
496,86,112,1555
496,87,144,2000
496,88,190,2638
496,89,142,1972
496,90,126,1750
496,91,145,2013
496,92,126,1750
497,0,117,1625
497,1,104,1444
497,2,122,1694
497,3,139,1930
497,4,142,1972
497,5,143,1986
497,6,138,1916
497,7,204,2833
497,8,87,1208
497,9,108,1500
497,10,87,1208
497,11,125,1736
497,12,181,2513
497,13,171,2375
497,14,116,1611
497,15,126,1750
497,16,102,1416
497,17,174,2416
497,18,124,1722
497,19,152,2111
497,20,87,1208
497,21,111,1541
497,22,135,1875
497,23,122,1694
497,24,157,2180
497,25,142,1972
497,26,122,1694
497,27,136,1888
497,28,162,2250
497,29,104,1444
497,30,128,1777
497,31,142,1972
497,32,133,1847
497,33,103,1430
497,34,149,2069
497,35,125,1736
497,36,125,1736
497,37,162,2250
497,38,190,2638
497,39,162,2250
497,40,136,1888
497,41,130,1805
497,42,148,2055
497,43,167,2319
497,44,158,2194
497,45,133,1847
497,46,154,2138
497,47,76,1055
497,48,137,1902
497,49,130,1805
497,50,144,2000
497,51,135,1875
497,52,142,1972
497,53,103,1430
497,54,119,1652
497,55,120,1666
497,56,80,1111
497,57,181,2513
497,58,109,1513
497,59,90,1250
497,60,123,1708
497,61,143,1986
497,62,145,2013
497,63,96,1333
497,64,147,2041
497,65,138,1916
497,66,155,2152
497,67,137,1902
497,68,194,2694
497,69,113,1569
497,70,137,1902
497,71,150,2083
497,72,184,2555
497,73,165,2291
497,74,176,2444
497,75,119,1652
497,76,134,1861
497,77,167,2319
497,78,111,1541
497,79,101,1402
497,80,119,1652
497,81,147,2041
497,82,116,1611
497,83,135,1875
497,84,177,2458
497,85,117,1625
497,86,175,2430
497,87,100,1388
497,88,190,2638
497,89,145,2013
497,90,135,1875
497,91,146,2027
497,92,182,2527
497,93,116,1611
498,0,142,1972
498,1,194,2694
498,2,136,1888
498,3,115,1597
498,4,173,2402
498,5,132,1833
498,6,140,1944
498,7,139,1930
498,8,160,2222
498,9,126,1750
498,10,199,2763
498,11,117,1625
498,12,130,1805
498,13,94,1305
498,14,174,2416
498,15,149,2069
498,16,123,1708
498,17,97,1347
498,18,187,2597
498,19,139,1930
498,20,190,2638
498,21,133,1847
498,22,136,1888
498,23,118,1638
498,24,204,2833
498,25,121,1680
498,26,131,1819
498,27,109,1513
498,28,171,2375
498,29,139,1930
498,30,141,1958
498,31,101,1402
498,32,165,2291
498,33,186,2583
498,34,102,1416
498,35,180,2500
498,36,133,1847
498,37,201,2791
498,38,141,1958
498,39,95,1319
498,40,139,1930
498,41,103,1430
498,42,123,1708
498,43,129,1791
498,44,170,2361
498,45,152,2111
498,46,151,2097
498,47,120,1666
498,48,128,1777
498,49,164,2277
498,50,109,1513
498,51,130,1805
498,52,106,1472
498,53,170,2361
498,54,167,2319
498,55,153,2125
498,56,194,2694
498,57,192,2666
498,58,113,1569
498,59,171,2375
498,60,131,1819
498,61,142,1972
498,62,112,1555
498,63,109,1513
498,64,158,2194
498,65,109,1513
498,66,116,1611
498,67,98,1361
498,68,103,1430
498,69,110,1527
498,70,153,2125
498,71,128,1777
498,72,139,1930
498,73,180,2500
498,74,144,2000
498,75,184,2555
498,76,153,2125
498,77,128,1777
498,78,132,1833
498,79,160,2222
498,80,136,1888
498,81,104,1444
498,82,135,1875
498,83,125,1736
498,84,160,2222
498,85,129,1791
498,86,157,2180
498,87,186,2583
498,88,172,2388
498,89,114,1583
498,90,136,1888
499,0,189,2625
499,1,153,2125
499,2,189,2625
499,3,113,1569
499,4,175,2430
499,5,169,2347
499,6,155,2152
499,7,157,2180
499,8,151,2097
499,9,157,2180
499,10,106,1472
499,11,141,1958
499,12,154,2138
499,13,120,1666
499,14,107,1486
499,15,115,1597
499,16,145,2013
499,17,168,2333
499,18,154,2138
499,19,146,2027
499,20,172,2388
499,21,159,2208
499,22,93,1291
499,23,129,1791
499,24,132,1833
499,25,131,1819
499,26,186,2583
499,27,181,2513
499,28,137,1902
499,29,117,1625
499,30,119,1652
499,31,192,2666
499,32,180,2500
499,33,138,1916
499,34,119,1652
499,35,125,1736
499,36,159,2208
499,37,137,1902
499,38,143,1986
499,39,140,1944
499,40,116,1611
499,41,123,1708
499,42,115,1597
499,43,162,2250
499,44,121,1680
499,45,194,2694
499,46,187,2597
499,47,115,1597
499,48,109,1513
499,49,168,2333
499,50,115,1597
499,51,173,2402
499,52,153,2125
499,53,127,1763
499,54,132,1833
499,55,167,2319
499,56,102,1416
499,57,122,1694
499,58,180,2500
499,59,179,2486
499,60,129,1791
499,61,169,2347
499,62,199,2763
499,63,145,2013
499,64,130,1805
499,65,123,1708
499,66,101,1402
499,67,166,2305
499,68,138,1916
499,69,131,1819
499,70,143,1986
499,71,145,2013
499,72,144,2000
499,73,152,2111
499,74,110,1527
499,75,132,1833
499,76,105,1458
499,77,125,1736
500,0,120,1666
500,1,148,2055
500,2,194,2694
500,3,128,1777
500,4,189,2625
500,5,169,2347
500,6,137,1902
500,7,117,1625
500,8,116,1611
500,9,133,1847
500,10,112,1555
500,11,159,2208
500,12,158,2194
500,13,128,1777
500,14,173,2402
500,15,94,1305
500,16,154,2138
500,17,152,2111
500,18,122,1694
500,19,193,2680
500,20,163,2263
500,21,142,1972
500,22,121,1680
500,23,101,1402
500,24,179,2486
500,25,145,2013
500,26,87,1208
500,27,167,2319
500,28,126,1750
500,29,142,1972
500,30,151,2097
500,31,179,2486
500,32,162,2250
500,33,131,1819
500,34,118,1638
500,35,133,1847
500,36,138,1916
500,37,97,1347
500,38,124,1722
500,39,127,1763
500,40,106,1472
500,41,113,1569
500,42,158,2194
500,43,184,2555
500,44,188,2611
500,45,99,1375
500,46,119,1652
500,47,139,1930
500,48,142,1972
500,49,163,2263
500,50,140,1944
500,51,131,1819
500,52,133,1847
500,53,143,1986
500,54,142,1972
500,55,123,1708
500,56,181,2513
500,57,132,1833
500,58,160,2222
500,59,138,1916
500,60,105,1458
500,61,125,1736
500,62,132,1833
500,63,155,2152
500,64,127,1763
500,65,158,2194
500,66,148,2055
500,67,148,2055
500,68,199,2763
500,69,133,1847
500,70,172,2388
500,71,110,1527
500,72,161,2236
500,73,117,1625
500,74,136,1888
501,0,151,2097
501,1,148,2055
501,2,121,1680
501,3,147,2041
501,4,128,1777
501,5,138,1916
501,6,138,1916
501,7,179,2486
501,8,99,1375
501,9,136,1888
501,10,133,1847
501,11,193,2680
501,12,157,2180
501,13,143,1986
501,14,125,1736
501,15,158,2194
501,16,80,1111
501,17,123,1708
501,18,153,2125
501,19,201,2791
501,20,97,1347
501,21,147,2041
501,22,199,2763
501,23,141,1958
501,24,130,1805
501,25,183,2541
501,26,113,1569
501,27,120,1666
501,28,102,1416
501,29,86,1194
501,30,138,1916
501,31,130,1805
501,32,132,1833
501,33,121,1680
501,34,101,1402
501,35,180,2500
501,36,131,1819
501,37,152,2111
501,38,103,1430
501,39,118,1638
501,40,117,1625
501,41,139,1930
501,42,123,1708
501,43,191,2652
501,44,126,1750
501,45,134,1861
501,46,167,2319
501,47,104,1444
501,48,130,1805
501,49,188,2611
501,50,134,1861
501,51,134,1861
501,52,115,1597
501,53,201,2791
501,54,105,1458
501,55,102,1416
501,56,136,1888
501,57,145,2013
501,58,132,1833
501,59,184,2555
501,60,131,1819
501,61,173,2402
501,62,152,2111
501,63,142,1972
501,64,156,2166
501,65,184,2555
501,66,98,1361
501,67,113,1569
501,68,140,1944
501,69,114,1583
501,70,98,1361
501,71,110,1527
501,72,95,1319
501,73,187,2597
501,74,116,1611
501,75,109,1513
501,76,139,1930
501,77,167,2319
501,78,142,1972
501,79,142,1972
501,80,162,2250
501,81,115,1597
501,82,99,1375
501,83,166,2305
501,84,110,1527
501,85,150,2083
501,86,184,2555
501,87,118,1638
501,88,163,2263
501,89,141,1958
502,0,186,2583
502,1,173,2402
502,2,121,1680
502,3,139,1930
502,4,145,2013
502,5,157,2180
502,6,128,1777
502,7,107,1486
502,8,187,2597
502,9,72,1000
502,10,83,1152
502,11,144,2000
502,12,121,1680
502,13,115,1597
502,14,149,2069
502,15,140,1944
502,16,125,1736
502,17,153,2125
502,18,110,1527
502,19,116,1611
502,20,144,2000
502,21,188,2611
502,22,188,2611
502,23,188,2611
502,24,116,1611
502,25,151,2097
502,26,135,1875
502,27,192,2666
502,28,136,1888
502,29,105,1458
502,30,127,1763
502,31,125,1736
502,32,201,2791
502,33,110,1527
502,34,162,2250
502,35,195,2708
502,36,156,2166
502,37,177,2458
502,38,147,2041
502,39,116,1611
502,40,123,1708
502,41,140,1944
502,42,116,1611
502,43,93,1291
502,44,162,2250
502,45,119,1652
502,46,141,1958
502,47,84,1166
502,48,135,1875
502,49,191,2652
502,50,186,2583
502,51,189,2625
502,52,109,1513
502,53,163,2263
502,54,145,2013
502,55,123,1708
502,56,147,2041
502,57,146,2027
502,58,142,1972
502,59,119,1652
502,60,139,1930
502,61,124,1722
502,62,149,2069
502,63,130,1805
502,64,147,2041
502,65,117,1625
502,66,146,2027
502,67,164,2277
502,68,121,1680
502,69,142,1972
502,70,109,1513
502,71,129,1791
502,72,160,2222
502,73,165,2291
502,74,166,2305
503,0,151,2097
503,1,155,2152
503,2,147,2041
503,3,127,1763
503,4,162,2250
503,5,133,1847
503,6,122,1694
503,7,177,2458
503,8,107,1486
503,9,115,1597
503,10,149,2069
503,11,96,1333
503,12,101,1402
503,13,133,1847
503,14,131,1819
503,15,146,2027
503,16,171,2375
503,17,136,1888
503,18,134,1861
503,19,113,1569
503,20,150,2083
503,21,182,2527
503,22,150,2083
503,23,118,1638
503,24,124,1722
503,25,177,2458
503,26,121,1680
503,27,98,1361
503,28,140,1944
503,29,128,1777
503,30,149,2069
503,31,129,1791
503,32,133,1847
503,33,131,1819
503,34,146,2027
503,35,131,1819
503,36,159,2208
503,37,146,2027
503,38,134,1861
503,39,107,1486
503,40,131,1819
503,41,105,1458
503,42,125,1736
503,43,93,1291
503,44,178,2472
503,45,130,1805
503,46,139,1930
503,47,177,2458
503,48,154,2138
503,49,117,1625
503,50,157,2180
503,51,158,2194
503,52,119,1652
503,53,129,1791
503,54,87,1208
503,55,121,1680
503,56,126,1750
503,57,116,1611
503,58,151,2097
503,59,131,1819
503,60,95,1319
503,61,153,2125
503,62,138,1916
503,63,141,1958
503,64,135,1875
503,65,121,1680
503,66,149,2069
503,67,112,1555
503,68,158,2194
503,69,122,1694
503,70,139,1930
503,71,183,2541
503,72,108,1500
503,73,147,2041
503,74,125,1736
503,75,160,2222
503,76,103,1430
503,77,125,1736
503,78,132,1833
503,79,145,2013
503,80,122,1694
503,81,133,1847
503,82,121,1680
503,83,134,1861
503,84,142,1972
503,85,125,1736
503,86,133,1847
503,87,150,2083
503,88,149,2069
504,0,150,2083
504,1,176,2444
504,2,203,2819
504,3,121,1680
504,4,144,2000
504,5,150,2083
504,6,121,1680
504,7,188,2611
504,8,191,2652
504,9,115,1597
504,10,79,1097
504,11,139,1930
504,12,174,2416
504,13,164,2277
504,14,110,1527
504,15,117,1625
504,16,112,1555
504,17,117,1625
504,18,186,2583
504,19,151,2097
504,20,119,1652
504,21,116,1611
504,22,117,1625
504,23,140,1944
504,24,130,1805
504,25,124,1722
504,26,123,1708
504,27,148,2055
504,28,191,2652
504,29,156,2166
504,30,147,2041
504,31,162,2250
504,32,97,1347
504,33,179,2486
504,34,96,1333
504,35,100,1388
504,36,187,2597
504,37,129,1791
504,38,149,2069
504,39,135,1875
504,40,182,2527
504,41,116,1611
504,42,133,1847
504,43,141,1958
504,44,147,2041
504,45,131,1819
504,46,132,1833
504,47,144,2000
504,48,111,1541
504,49,106,1472
504,50,173,2402
504,51,200,2777
504,52,124,1722
504,53,161,2236
504,54,86,1194
504,55,198,2750
504,56,119,1652
504,57,159,2208
504,58,133,1847
504,59,95,1319
504,60,147,2041
504,61,129,1791
504,62,132,1833
504,63,142,1972
504,64,138,1916
504,65,133,1847
504,66,122,1694
504,67,148,2055
504,68,185,2569
504,69,124,1722
504,70,131,1819
504,71,118,1638
504,72,148,2055
504,73,121,1680
504,74,120,1666
504,75,125,1736
504,76,125,1736
504,77,82,1138
504,78,112,1555
504,79,129,1791
504,80,118,1638
504,81,117,1625
504,82,176,2444
504,83,132,1833
504,84,119,1652
505,0,132,1833
505,1,118,1638
505,2,117,1625
505,3,82,1138
505,4,143,1986
505,5,149,2069
505,6,173,2402
505,7,179,2486
505,8,173,2402
505,9,99,1375
505,10,170,2361
505,11,114,1583
505,12,104,1444
505,13,152,2111
505,14,172,2388
505,15,102,1416
505,16,91,1263
505,17,148,2055
505,18,146,2027
505,19,94,1305
505,20,128,1777
505,21,84,1166
505,22,140,1944
505,23,162,2250
505,24,141,1958
505,25,145,2013
505,26,167,2319
505,27,176,2444
505,28,163,2263
505,29,114,1583
505,30,134,1861
505,31,127,1763
505,32,119,1652
505,33,160,2222
505,34,155,2152
505,35,134,1861
505,36,154,2138
505,37,141,1958
505,38,174,2416
505,39,143,1986
505,40,151,2097
505,41,124,1722
505,42,123,1708
505,43,110,1527
505,44,147,2041
505,45,163,2263
505,46,136,1888
505,47,144,2000
505,48,103,1430
505,49,167,2319
505,50,128,1777
505,51,141,1958
505,52,140,1944
505,53,198,2750
505,54,147,2041
505,55,146,2027
505,56,157,2180
505,57,133,1847
505,58,161,2236
505,59,72,1000
505,60,168,2333
505,61,168,2333
505,62,106,1472
505,63,101,1402
505,64,121,1680
505,65,154,2138
505,66,137,1902
505,67,163,2263
505,68,138,1916
505,69,111,1541
505,70,123,1708
505,71,164,2277
505,72,119,1652
505,73,130,1805
506,0,142,1972
506,1,137,1902
506,2,93,1291
506,3,119,1652
506,4,158,2194
506,5,133,1847
506,6,126,1750
506,7,105,1458
506,8,123,1708
506,9,116,1611
506,10,126,1750
506,11,119,1652
506,12,129,1791
506,13,154,2138
506,14,156,2166
506,15,90,1250
506,16,142,1972
506,17,111,1541
506,18,148,2055
506,19,132,1833
506,20,114,1583
506,21,135,1875
506,22,83,1152
506,23,103,1430
506,24,106,1472
506,25,118,1638
506,26,99,1375
506,27,147,2041
506,28,136,1888
506,29,163,2263
506,30,145,2013
506,31,130,1805
506,32,104,1444
506,33,136,1888
506,34,143,1986
506,35,153,2125
506,36,114,1583
506,37,105,1458
506,38,187,2597
506,39,207,2875
506,40,120,1666
506,41,189,2625
506,42,164,2277
506,43,179,2486
506,44,133,1847
506,45,161,2236
506,46,110,1527
506,47,155,2152
506,48,122,1694
506,49,186,2583
506,50,119,1652
506,51,191,2652
506,52,151,2097
506,53,103,1430
506,54,187,2597
506,55,101,1402
506,56,119,1652
506,57,99,1375
506,58,98,1361
506,59,143,1986
506,60,139,1930
506,61,132,1833
506,62,123,1708
506,63,128,1777
506,64,133,1847
506,65,144,2000
506,66,118,1638
506,67,111,1541
506,68,198,2750
506,69,190,2638
506,70,136,1888
506,71,196,2722
506,72,98,1361
506,73,162,2250
506,74,96,1333
506,75,130,1805
507,0,137,1902
507,1,122,1694
507,2,144,2000
507,3,147,2041
507,4,138,1916
507,5,199,2763
507,6,120,1666
507,7,112,1555
507,8,117,1625
507,9,191,2652
507,10,131,1819
507,11,143,1986
507,12,167,2319
507,13,142,1972
507,14,110,1527
507,15,100,1388
507,16,145,2013
507,17,136,1888
507,18,134,1861
507,19,157,2180
507,20,115,1597
507,21,171,2375
507,22,195,2708
507,23,145,2013
507,24,143,1986
507,25,111,1541
507,26,131,1819
507,27,152,2111
507,28,146,2027
507,29,143,1986
507,30,135,1875
507,31,146,2027
507,32,150,2083
507,33,133,1847
507,34,147,2041
507,35,149,2069
507,36,111,1541
507,37,127,1763
507,38,155,2152
507,39,148,2055
507,40,143,1986
507,41,124,1722
507,42,105,1458
507,43,135,1875
507,44,193,2680
507,45,129,1791
507,46,158,2194
507,47,136,1888
507,48,155,2152
507,49,142,1972
507,50,130,1805
507,51,178,2472
507,52,143,1986
507,53,143,1986
507,54,135,1875
507,55,149,2069
507,56,142,1972
507,57,141,1958
507,58,152,2111
507,59,119,1652
507,60,150,2083
507,61,169,2347
507,62,148,2055
507,63,185,2569
507,64,136,1888
507,65,98,1361
507,66,132,1833
507,67,156,2166
507,68,156,2166
507,69,133,1847
507,70,181,2513
507,71,119,1652
507,72,186,2583
507,73,118,1638
508,0,195,2708
508,1,100,1388
508,2,122,1694
508,3,160,2222
508,4,130,1805
508,5,127,1763
508,6,127,1763
508,7,117,1625
508,8,145,2013
508,9,116,1611
508,10,138,1916
508,11,117,1625
508,12,141,1958
508,13,146,2027
508,14,106,1472
508,15,142,1972
508,16,114,1583
508,17,93,1291
508,18,155,2152
508,19,165,2291
508,20,122,1694
508,21,127,1763
508,22,117,1625
508,23,146,2027
508,24,185,2569
508,25,145,2013
508,26,196,2722
508,27,107,1486
508,28,96,1333
508,29,123,1708
508,30,131,1819
508,31,141,1958
508,32,112,1555
508,33,133,1847
508,34,132,1833
508,35,184,2555
508,36,195,2708
508,37,142,1972
508,38,129,1791
508,39,190,2638
508,40,135,1875
508,41,134,1861
508,42,132,1833
508,43,104,1444
508,44,152,2111
508,45,42,583
508,46,158,2194
508,47,110,1527
508,48,160,2222
508,49,131,1819
508,50,130,1805
508,51,179,2486
508,52,149,2069
508,53,131,1819
508,54,137,1902
508,55,135,1875
508,56,143,1986
508,57,94,1305
508,58,128,1777
508,59,130,1805
508,60,122,1694
508,61,142,1972
508,62,172,2388
508,63,85,1180
508,64,120,1666
508,65,144,2000
508,66,138,1916
508,67,137,1902
508,68,189,2625
508,69,174,2416
509,0,156,2166
509,1,169,2347
509,2,110,1527
509,3,139,1930
509,4,154,2138
509,5,177,2458
509,6,131,1819
509,7,164,2277
509,8,130,1805
509,9,136,1888
509,10,138,1916
509,11,150,2083
509,12,128,1777
509,13,159,2208
509,14,140,1944
509,15,80,1111
509,16,98,1361
509,17,128,1777
509,18,182,2527
509,19,168,2333
509,20,147,2041
509,21,136,1888
509,22,131,1819
509,23,144,2000
509,24,156,2166
509,25,126,1750
509,26,125,1736
509,27,164,2277
509,28,131,1819
509,29,128,1777
509,30,60,833
509,31,146,2027
509,32,119,1652
509,33,134,1861
509,34,121,1680
509,35,129,1791
509,36,135,1875
509,37,152,2111
509,38,130,1805
509,39,94,1305
509,40,117,1625
509,41,139,1930
509,42,117,1625
509,43,195,2708
509,44,142,1972
509,45,192,2666
509,46,185,2569
509,47,182,2527
509,48,150,2083
509,49,99,1375
509,50,125,1736
509,51,100,1388
509,52,140,1944
509,53,146,2027
509,54,99,1375
509,55,148,2055
509,56,138,1916
509,57,126,1750
509,58,132,1833
509,59,155,2152
509,60,127,1763
509,61,149,2069
509,62,135,1875
509,63,194,2694
509,64,115,1597
509,65,139,1930
509,66,149,2069
509,67,109,1513
509,68,113,1569
509,69,130,1805
509,70,161,2236
509,71,154,2138
509,72,138,1916
509,73,118,1638
509,74,172,2388
509,75,144,2000
509,76,113,1569
509,77,147,2041
509,78,171,2375
509,79,141,1958
510,0,146,2027
510,1,123,1708
510,2,150,2083
510,3,173,2402
510,4,175,2430
510,5,182,2527
510,6,190,2638
510,7,203,2819
510,8,144,2000
510,9,159,2208
510,10,140,1944
510,11,131,1819
510,12,177,2458
510,13,137,1902
510,14,157,2180
510,15,90,1250
510,16,206,2861
510,17,106,1472
510,18,183,2541
510,19,162,2250
510,20,186,2583
510,21,138,1916
510,22,124,1722
510,23,159,2208
510,24,106,1472
510,25,144,2000
510,26,101,1402
510,27,190,2638
510,28,161,2236
510,29,129,1791
510,30,140,1944
510,31,165,2291
510,32,177,2458
510,33,140,1944
510,34,204,2833
510,35,100,1388
510,36,144,2000
510,37,95,1319
510,38,167,2319
510,39,117,1625
510,40,150,2083
510,41,162,2250
510,42,109,1513
510,43,124,1722
510,44,108,1500
