cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
114,9,138,1916.0
114,10,180,2500.0
114,11,154,2138.0
114,12,199,2763.0
114,13,215,2986.0
114,14,146,2027.0
114,15,164,2277.0
114,16,175,2430.0
114,17,159,2208.0
114,18,192,2666.0
114,19,191,2652.0
115,0,191,2652.0
115,1,180,2500.0
115,2,151,2097.0
115,3,197,2736.0
115,4,201,2791.0
115,5,192,2666.0
115,6,192,2666.0
115,7,143,1986.0
115,8,156,2166.0
115,9,191,2652.0
115,10,196,2722.0
115,11,171,2375.0
115,12,207,2875.0
115,13,181,2513.0
115,14,131,1819.0
115,15,197,2736.0
115,16,136,1888.0
115,17,194,2694.0
116,0,195,2708.0
116,1,204,2833.0
116,2,150,2083.0
116,3,197,2736.0
116,4,207,2875.0
116,5,153,2125.0
116,6,188,2611.0
116,7,140,1944.0
116,8,187,2597.0
116,9,209,2902.0
116,10,203,2819.0
116,11,180,2500.0
116,12,145,2013.0
116,13,168,2333.0
116,14,150,2083.0
117,0,150,2083.0
117,1,206,2861.0
117,2,123,1708.0
117,3,157,2180.0
117,4,201,2791.0
117,5,210,2916.0
117,6,150,2083.0
117,7,144,2000.0
117,8,181,2513.0
117,9,171,2375.0
117,10,198,2750.0
117,11,211,2930.0
117,12,168,2333.0
117,13,177,2458.0
117,14,165,2291.0
117,15,164,2277.0
117,16,169,2347.0
117,17,186,2583.0
117,18,197,2736.0
117,19,146,2027.0
117,20,117,1625.0
117,21,142,1972.0
117,22,207,2875.0
117,23,190,2638.0
117,24,156,2166.0
118,0,200,2777.0
118,1,123,1708.0
118,2,178,2472.0
118,3,180,2500.0
118,4,203,2819.0
118,5,206,2861.0
118,6,137,1902.0
118,7,197,2736.0
118,8,174,2416.0
118,9,209,2902.0
118,10,145,2013.0
118,11,202,2805.0
118,12,186,2583.0
118,13,191,2652.0
118,14,126,1750.0
119,0,198,2750.0
119,1,200,2777.0
119,2,180,2500.0
119,3,202,2805.0
119,4,206,2861.0
119,5,200,2777.0
119,6,134,1861.0
119,7,203,2819.0
119,8,192,2666.0
119,9,172,2388.0
119,10,181,2513.0
119,11,151,2097.0
119,12,194,2694.0
119,13,153,2125.0
119,14,190,2638.0
119,15,209,2902.0
119,16,169,2347.0
119,17,200,2777.0
120,0,209,2902.0
120,1,140,1944.0
120,2,206,2861.0
120,3,180,2500.0
120,4,101,1402.0
120,5,188,2611.0
120,6,149,2069.0
120,7,133,1847.0
120,8,201,2791.0
120,9,201,2791.0
120,10,128,1777.0
120,11,149,2069.0
120,12,151,2097.0
120,13,198,2750.0
120,14,136,1888.0
120,15,173,2402.0
120,16,184,2555.0
120,17,226,3138.0
120,18,199,2763.0
121,0,189,2625.0
121,1,187,2597.0
121,2,208,2888.0
121,3,193,2680.0
121,4,198,2750.0
121,5,170,2361.0
121,6,190,2638.0
121,7,124,1722.0
121,8,198,2750.0
121,9,142,1972.0
121,10,183,2541.0
121,11,192,2666.0
121,12,212,2944.0
121,13,192,2666.0
121,14,190,2638.0
121,15,180,2500.0
121,16,131,1819.0
121,17,195,2708.0
121,18,129,1791.0
121,19,173,2402.0
121,20,159,2208.0
121,21,198,2750.0
121,22,208,2888.0
121,23,201,2791.0
121,24,190,2638.0
122,0,165,2291.0
122,1,214,2972.0
122,2,160,2222.0
122,3,185,2569.0
122,4,203,2819.0
122,5,201,2791.0
122,6,189,2625.0
122,7,161,2236.0
122,8,187,2597.0
122,9,202,2805.0
122,10,199,2763.0
122,11,190,2638.0
122,12,166,2305.0
122,13,200,2777.0
122,14,205,2847.0
122,15,163,2263.0
122,16,171,2375.0
122,17,173,2402.0
122,18,210,2916.0
122,19,161,2236.0
122,20,171,2375.0
122,21,145,2013.0
123,0,196,2722.0
123,1,186,2583.0
123,2,183,2541.0
123,3,136,1888.0
123,4,199,2763.0
123,5,196,2722.0
123,6,123,1708.0
123,7,203,2819.0
123,8,193,2680.0
123,9,189,2625.0
123,10,195,2708.0
123,11,195,2708.0
123,12,200,2777.0
123,13,168,2333.0
123,14,195,2708.0
124,0,207,2875.0
124,1,203,2819.0
124,2,143,1986.0
124,3,182,2527.0
124,4,146,2027.0
124,5,205,2847.0
124,6,196,2722.0
124,7,198,2750.0
124,8,193,2680.0
124,9,169,2347.0
124,10,155,2152.0
124,11,145,2013.0
124,12,153,2125.0
124,13,199,2763.0
124,14,171,2375.0
124,15,182,2527.0
124,16,218,3027.0
124,17,209,2902.0
124,18,143,1986.0
124,19,192,2666.0
124,20,208,2888.0
124,21,207,2875.0
124,22,209,2902.0
125,0,205,2847.0
125,1,203,2819.0
125,2,165,2291.0
125,3,143,1986.0
125,4,194,2694.0
125,5,200,2777.0
125,6,133,1847.0
125,7,208,2888.0
125,8,189,2625.0
125,9,176,2444.0
125,10,202,2805.0
125,11,155,2152.0
125,12,193,2680.0
126,0,202,2805.0
126,1,209,2902.0
126,2,205,2847.0
126,3,177,2458.0
126,4,199,2763.0
126,5,141,1958.0
126,6,184,2555.0
126,7,117,1625.0
126,8,164,2277.0
126,9,199,2763.0
126,10,135,1875.0
126,11,173,2402.0
126,12,158,2194.0
126,13,149,2069.0
126,14,138,1916.0
126,15,186,2583.0
126,16,201,2791.0
126,17,202,2805.0
126,18,153,2125.0
126,19,143,1986.0
126,20,120,1666.0
127,0,206,2861.0
127,1,202,2805.0
127,2,169,2347.0
127,3,182,2527.0
127,4,171,2375.0
127,5,209,2902.0
127,6,204,2833.0
127,7,217,3013.0
127,8,185,2569.0
127,9,146,2027.0
127,10,201,2791.0
127,11,196,2722.0
127,12,217,3013.0
127,13,154,2138.0
127,14,199,2763.0
127,15,201,2791.0
127,16,196,2722.0
127,17,204,2833.0
127,18,200,2777.0
127,19,196,2722.0
127,20,194,2694.0
127,21,187,2597.0
127,22,156,2166.0
128,0,192,2666.0
128,1,202,2805.0
128,2,168,2333.0
128,3,186,2583.0
128,4,184,2555.0
128,5,171,2375.0
128,6,166,2305.0
128,7,196,2722.0
128,8,197,2736.0
128,9,113,1569.0
128,10,184,2555.0
128,11,202,2805.0
128,12,202,2805.0
128,13,183,2541.0
128,14,199,2763.0
128,15,202,2805.0
128,16,173,2402.0
128,17,175,2430.0
128,18,204,2833.0
128,19,196,2722.0
129,0,160,2222.0
129,1,136,1888.0
129,2,182,2527.0
129,3,191,2652.0
129,4,150,2083.0
129,5,160,2222.0
129,6,205,2847.0
129,7,153,2125.0
129,8,170,2361.0
129,9,200,2777.0
129,10,183,2541.0
129,11,185,2569.0
129,12,203,2819.0
129,13,207,2875.0
129,14,207,2875.0
129,15,181,2513.0
129,16,189,2625.0
129,17,199,2763.0
129,18,132,1833.0
129,19,190,2638.0
129,20,172,2388.0
129,21,160,2222.0
129,22,178,2472.0
130,0,199,2763.0
130,1,164,2277.0
130,2,204,2833.0
130,3,196,2722.0
130,4,198,2750.0
130,5,207,2875.0
130,6,193,2680.0
130,7,185,2569.0
130,8,197,2736.0
130,9,142,1972.0
130,10,126,1750.0
130,11,123,1708.0
130,12,160,2222.0
130,13,204,2833.0
130,14,203,2819.0
130,15,169,2347.0
130,16,175,2430.0
130,17,200,2777.0
130,18,158,2194.0
130,19,190,2638.0
131,0,175,2430.0
131,1,198,2750.0
131,2,183,2541.0
131,3,187,2597.0
131,4,175,2430.0
131,5,181,2513.0
131,6,198,2750.0
131,7,189,2625.0
131,8,197,2736.0
131,9,201,2791.0
131,10,202,2805.0
131,11,154,2138.0
131,12,143,1986.0
131,13,140,1944.0
131,14,191,2652.0
131,15,201,2791.0
132,0,181,2513.0
132,1,200,2777.0
132,2,195,2708.0
132,3,136,1888.0
132,4,196,2722.0
132,5,195,2708.0
132,6,189,2625.0
132,7,168,2333.0
132,8,165,2291.0
132,9,183,2541.0
132,10,170,2361.0
132,11,198,2750.0
132,12,196,2722.0
132,13,209,2902.0
132,14,115,1597.0
132,15,180,2500.0
132,16,191,2652.0
132,17,202,2805.0
132,18,197,2736.0
132,19,195,2708.0
132,20,215,2986.0
132,21,197,2736.0
132,22,197,2736.0
132,23,152,2111.0
133,0,192,2666.0
133,1,126,1750.0
133,2,201,2791.0
133,3,192,2666.0
133,4,160,2222.0
133,5,199,2763.0
133,6,149,2069.0
133,7,202,2805.0
133,8,200,2777.0
133,9,194,2694.0
133,10,196,2722.0
133,11,190,2638.0
133,12,132,1833.0
133,13,191,2652.0
133,14,166,2305.0
133,15,140,1944.0
133,16,164,2277.0
133,17,203,2819.0
133,18,160,2222.0
133,19,158,2194.0
133,20,187,2597.0
133,21,141,1958.0
133,22,182,2527.0
133,23,153,2125.0
134,0,160,2222.0
134,1,200,2777.0
134,2,199,2763.0
134,3,181,2513.0
134,4,186,2583.0
134,5,188,2611.0
134,6,197,2736.0
134,7,192,2666.0
134,8,198,2750.0
134,9,200,2777.0
134,10,208,2888.0
134,11,192,2666.0
134,12,150,2083.0
134,13,200,2777.0
135,0,182,2527.0
135,1,206,2861.0
135,2,198,2750.0
135,3,170,2361.0
135,4,224,3111.0
135,5,168,2333.0
135,6,207,2875.0
135,7,184,2555.0
135,8,159,2208.0
135,9,196,2722.0
135,10,147,2041.0
135,11,143,1986.0
135,12,145,2013.0
135,13,203,2819.0
135,14,129,1791.0
135,15,180,2500.0
135,16,181,2513.0
135,17,198,2750.0
135,18,209,2902.0
135,19,201,2791.0
135,20,191,2652.0
136,0,191,2652.0
136,1,170,2361.0
136,2,159,2208.0
136,3,162,2250.0
136,4,193,2680.0
136,5,198,2750.0
136,6,194,2694.0
136,7,168,2333.0
136,8,165,2291.0
136,9,179,2486.0
136,10,186,2583.0
136,11,192,2666.0
136,12,189,2625.0
136,13,199,2763.0
136,14,192,2666.0
136,15,156,2166.0
136,16,200,2777.0
136,17,212,2944.0
136,18,182,2527.0
136,19,207,2875.0
136,20,151,2097.0
136,21,130,1805.0
136,22,158,2194.0
136,23,174,2416.0
136,24,202,2805.0
136,25,158,2194.0
137,0,151,2097.0
137,1,195,2708.0
137,2,197,2736.0
137,3,198,2750.0
137,4,162,2250.0
137,5,156,2166.0
137,6,191,2652.0
137,7,207,2875.0
137,8,137,1902.0
137,9,184,2555.0
137,10,198,2750.0
137,11,203,2819.0
137,12,199,2763.0
137,13,185,2569.0
137,14,203,2819.0
137,15,189,2625.0
137,16,186,2583.0
137,17,120,1666.0
137,18,192,2666.0
137,19,214,2972.0
137,20,181,2513.0
138,0,158,2194.0
138,1,192,2666.0
138,2,169,2347.0
138,3,203,2819.0
138,4,149,2069.0
138,5,198,2750.0
138,6,185,2569.0
138,7,200,2777.0
138,8,212,2944.0
138,9,173,2402.0
138,10,158,2194.0
139,0,140,1944.0
139,1,145,2013.0
139,2,132,1833.0
139,3,144,2000.0
139,4,168,2333.0
139,5,194,2694.0
139,6,196,2722.0
139,7,211,2930.0
139,8,173,2402.0
139,9,205,2847.0
139,10,205,2847.0
139,11,164,2277.0
139,12,156,2166.0
139,13,192,2666.0
139,14,183,2541.0
139,15,202,2805.0
139,16,144,2000.0
139,17,187,2597.0
139,18,191,2652.0
139,19,133,1847.0
140,0,170,2361.0
140,1,188,2611.0
140,2,186,2583.0
140,3,203,2819.0
140,4,199,2763.0
140,5,191,2652.0
140,6,205,2847.0
140,7,138,1916.0
140,8,147,2041.0
140,9,203,2819.0
140,10,155,2152.0
140,11,194,2694.0
140,12,188,2611.0
140,13,200,2777.0
140,14,185,2569.0
140,15,187,2597.0
140,16,156,2166.0
140,17,218,3027.0
140,18,186,2583.0
140,19,199,2763.0
140,20,170,2361.0
140,21,138,1916.0
140,22,189,2625.0
140,23,189,2625.0
140,24,198,2750.0
140,25,176,2444.0
141,0,148,2055.0
141,1,207,2875.0
141,2,211,2930.0
141,3,200,2777.0
141,4,199,2763.0
141,5,201,2791.0
141,6,152,2111.0
141,7,132,1833.0
141,8,174,2416.0
141,9,207,2875.0
141,10,196,2722.0
141,11,195,2708.0
141,12,199,2763.0
141,13,210,2916.0
141,14,167,2319.0
141,15,194,2694.0
141,16,210,2916.0
142,0,145,2013.0
142,1,155,2152.0
142,2,188,2611.0
142,3,156,2166.0
142,4,196,2722.0
142,5,172,2388.0
142,6,191,2652.0
142,7,200,2777.0
142,8,198,2750.0
142,9,139,1930.0
142,10,172,2388.0
142,11,141,1958.0
142,12,116,1611.0
142,13,199,2763.0
142,14,151,2097.0
142,15,125,1736.0
142,16,169,2347.0
142,17,195,2708.0
142,18,144,2000.0
142,19,172,2388.0
142,20,190,2638.0
142,21,203,2819.0
142,22,196,2722.0
142,23,163,2263.0
142,24,152,2111.0
143,0,184,2555.0
143,1,156,2166.0
143,2,126,1750.0
143,3,148,2055.0
143,4,184,2555.0
143,5,213,2958.0
143,6,166,2305.0
143,7,199,2763.0
143,8,204,2833.0
143,9,212,2944.0
143,10,204,2833.0
143,11,163,2263.0
143,12,199,2763.0
143,13,200,2777.0
143,14,142,1972.0
143,15,161,2236.0
144,0,133,1847.0
144,1,211,2930.0
144,2,184,2555.0
144,3,135,1875.0
144,4,176,2444.0
144,5,206,2861.0
144,6,202,2805.0
144,7,200,2777.0
144,8,128,1777.0
144,9,197,2736.0
144,10,196,2722.0
144,11,202,2805.0
144,12,154,2138.0
144,13,186,2583.0
144,14,211,2930.0
145,0,120,1666.0
145,1,198,2750.0
145,2,163,2263.0
145,3,191,2652.0
145,4,191,2652.0
145,5,168,2333.0
145,6,171,2375.0
145,7,148,2055.0
145,8,179,2486.0
145,9,186,2583.0
145,10,134,1861.0
145,11,135,1875.0
145,12,194,2694.0
145,13,181,2513.0
145,14,205,2847.0
146,0,200,2777.0
146,1,193,2680.0
146,2,191,2652.0
146,3,194,2694.0
146,4,157,2180.0
146,5,199,2763.0
146,6,182,2527.0
146,7,201,2791.0
146,8,204,2833.0
146,9,210,2916.0
146,10,200,2777.0
146,11,198,2750.0
146,12,211,2930.0
146,13,196,2722.0
146,14,202,2805.0
146,15,146,2027.0
146,16,183,2541.0
146,17,204,2833.0
146,18,190,2638.0
146,19,209,2902.0
147,0,189,2625.0
147,1,189,2625.0
147,2,163,2263.0
147,3,203,2819.0
147,4,135,1875.0
147,5,203,2819.0
147,6,192,2666.0
147,7,199,2763.0
147,8,163,2263.0
147,9,189,2625.0
147,10,146,2027.0
147,11,194,2694.0
147,12,199,2763.0
147,13,173,2402.0
147,14,186,2583.0
147,15,167,2319.0
147,16,204,2833.0
147,17,197,2736.0
147,18,149,2069.0
147,19,205,2847.0
147,20,190,2638.0
147,21,131,1819.0
147,22,145,2013.0
147,23,199,2763.0
148,0,205,2847.0
148,1,200,2777.0
148,2,203,2819.0
148,3,189,2625.0
148,4,158,2194.0
148,5,195,2708.0
148,6,211,2930.0
148,7,186,2583.0
148,8,194,2694.0
148,9,199,2763.0
148,10,184,2555.0
148,11,178,2472.0
148,12,203,2819.0
148,13,120,1666.0
148,14,196,2722.0
149,0,203,2819.0
149,1,204,2833.0
149,2,153,2125.0
149,3,190,2638.0
149,4,140,1944.0
149,5,200,2777.0
149,6,203,2819.0
149,7,192,2666.0
149,8,157,2180.0
149,9,190,2638.0
149,10,127,1763.0
149,11,113,1569.0
149,12,185,2569.0
149,13,148,2055.0
149,14,157,2180.0
149,15,180,2500.0
149,16,148,2055.0
149,17,125,1736.0
149,18,194,2694.0
149,19,191,2652.0
149,20,201,2791.0
149,21,207,2875.0
149,22,162,2250.0
149,23,166,2305.0
150,0,185,2569.0
150,1,127,1763.0
150,2,191,2652.0
150,3,190,2638.0
150,4,190,2638.0
150,5,171,2375.0
150,6,177,2458.0
150,7,193,2680.0
150,8,162,2250.0
150,9,205,2847.0
150,10,209,2902.0
150,11,129,1791.0
150,12,195,2708.0
150,13,188,2611.0
150,14,207,2875.0
150,15,168,2333.0
150,16,203,2819.0
150,17,201,2791.0
150,18,144,2000.0
150,19,136,1888.0
150,20,190,2638.0
150,21,138,1916.0
150,22,148,2055.0
151,0,144,2000.0
151,1,202,2805.0
151,2,133,1847.0
151,3,195,2708.0
151,4,127,1763.0
151,5,190,2638.0
151,6,204,2833.0
151,7,130,1805.0
151,8,205,2847.0
151,9,193,2680.0
151,10,192,2666.0
151,11,193,2680.0
151,12,196,2722.0
151,13,142,1972.0
151,14,192,2666.0
151,15,203,2819.0
151,16,200,2777.0
151,17,162,2250.0
152,0,137,1902.0
152,1,205,2847.0
152,2,185,2569.0
152,3,206,2861.0
152,4,167,2319.0
152,5,192,2666.0
152,6,199,2763.0
152,7,202,2805.0
152,8,198,2750.0
152,9,191,2652.0
152,10,130,1805.0
152,11,142,1972.0
152,12,144,2000.0
152,13,173,2402.0
152,14,157,2180.0
152,15,204,2833.0
153,0,206,2861.0
153,1,199,2763.0
153,2,160,2222.0
153,3,132,1833.0
153,4,197,2736.0
153,5,156,2166.0
153,6,150,2083.0
153,7,205,2847.0
153,8,199,2763.0
153,9,151,2097.0
153,10,204,2833.0
153,11,165,2291.0
153,12,209,2902.0
153,13,189,2625.0
153,14,202,2805.0
153,15,147,2041.0
153,16,148,2055.0
153,17,197,2736.0
153,18,199,2763.0
153,19,151,2097.0
153,20,183,2541.0
153,21,122,1694.0
153,22,153,2125.0
153,23,187,2597.0
153,24,189,2625.0
153,25,130,1805.0
154,0,189,2625.0
154,1,203,2819.0
154,2,191,2652.0
154,3,201,2791.0
154,4,191,2652.0
154,5,134,1861.0
154,6,133,1847.0
154,7,190,2638.0
154,8,134,1861.0
154,9,175,2430.0
154,10,181,2513.0
154,11,201,2791.0
154,12,213,2958.0
154,13,176,2444.0
154,14,182,2527.0
154,15,200,2777.0
154,16,187,2597.0
154,17,208,2888.0
154,18,203,2819.0
154,19,193,2680.0
154,20,143,1986.0
154,21,146,2027.0
154,22,168,2333.0
154,23,132,1833.0
154,24,205,2847.0
155,0,174,2416.0
155,1,205,2847.0
155,2,170,2361.0
155,3,180,2500.0
155,4,133,1847.0
155,5,197,2736.0
155,6,194,2694.0
155,7,131,1819.0
155,8,199,2763.0
155,9,179,2486.0
155,10,192,2666.0
155,11,201,2791.0
155,12,197,2736.0
155,13,132,1833.0
155,14,214,2972.0
155,15,145,2013.0
156,0,206,2861.0
156,1,135,1875.0
156,2,172,2388.0
156,3,162,2250.0
156,4,132,1833.0
156,5,169,2347.0
156,6,142,1972.0
156,7,202,2805.0
156,8,153,2125.0
156,9,188,2611.0
156,10,172,2388.0
156,11,168,2333.0
156,12,202,2805.0
156,13,125,1736.0
156,14,186,2583.0
157,0,198,2750.0
157,1,191,2652.0
157,2,126,1750.0
157,3,207,2875.0
157,4,194,2694.0
157,5,201,2791.0
157,6,195,2708.0
157,7,203,2819.0
157,8,206,2861.0
157,9,201,2791.0
157,10,147,2041.0
157,11,174,2416.0
157,12,201,2791.0
157,13,200,2777.0
157,14,198,2750.0
157,15,193,2680.0
157,16,175,2430.0
157,17,184,2555.0
157,18,154,2138.0
157,19,209,2902.0
157,20,193,2680.0
157,21,146,2027.0
157,22,197,2736.0
157,23,146,2027.0
158,0,212,2944.0
158,1,147,2041.0
158,2,166,2305.0
158,3,206,2861.0
158,4,151,2097.0
158,5,199,2763.0
158,6,177,2458.0
158,7,200,2777.0
158,8,136,1888.0
158,9,153,2125.0
158,10,200,2777.0
158,11,157,2180.0
158,12,159,2208.0
158,13,202,2805.0
158,14,132,1833.0
158,15,124,1722.0
158,16,199,2763.0
158,17,183,2541.0
158,18,199,2763.0
158,19,178,2472.0
158,20,195,2708.0
159,0,139,1930.0
159,1,166,2305.0
159,2,183,2541.0
159,3,202,2805.0
159,4,158,2194.0
159,5,204,2833.0
159,6,207,2875.0
159,7,189,2625.0
159,8,190,2638.0
159,9,190,2638.0
159,10,152,2111.0
159,11,174,2416.0
159,12,186,2583.0
159,13,166,2305.0
159,14,210,2916.0
159,15,206,2861.0
159,16,210,2916.0
159,17,201,2791.0
159,18,196,2722.0
159,19,201,2791.0
160,0,145,2013.0
160,1,196,2722.0
160,2,136,1888.0
160,3,186,2583.0
160,4,197,2736.0
160,5,169,2347.0
160,6,207,2875.0
160,7,179,2486.0
160,8,199,2763.0
160,9,184,2555.0
160,10,176,2444.0
160,11,178,2472.0
160,12,125,1736.0
160,13,193,2680.0
161,0,181,2513.0
161,1,135,1875.0
161,2,129,1791.0
161,3,141,1958.0
161,4,147,2041.0
161,5,180,2500.0
161,6,128,1777.0
161,7,196,2722.0
161,8,197,2736.0
161,9,127,1763.0
161,10,147,2041.0
161,11,197,2736.0
161,12,207,2875.0
161,13,135,1875.0
161,14,198,2750.0
161,15,176,2444.0
161,16,189,2625.0
161,17,199,2763.0
161,18,204,2833.0
161,19,147,2041.0
161,20,166,2305.0
161,21,204,2833.0
161,22,131,1819.0
161,23,194,2694.0
161,24,200,2777.0
161,25,196,2722.0
161,26,193,2680.0
161,27,144,2000.0
161,28,194,2694.0
161,29,203,2819.0
161,30,152,2111.0
161,31,205,2847.0
162,0,160,2222.0
162,1,202,2805.0
162,2,208,2888.0
162,3,185,2569.0
162,4,162,2250.0
162,5,188,2611.0
162,6,199,2763.0
162,7,158,2194.0
162,8,203,2819.0
162,9,147,2041.0
163,0,194,2694.0
163,1,152,2111.0
163,2,196,2722.0
163,3,192,2666.0
163,4,204,2833.0
163,5,128,1777.0
163,6,209,2902.0
163,7,184,2555.0
163,8,194,2694.0
163,9,186,2583.0
163,10,197,2736.0
163,11,146,2027.0
163,12,202,2805.0
163,13,195,2708.0
163,14,140,1944.0
163,15,136,1888.0
163,16,205,2847.0
163,17,178,2472.0
163,18,195,2708.0
163,19,180,2500.0
163,20,206,2861.0
163,21,201,2791.0
164,0,182,2527.0
164,1,196,2722.0
164,2,149,2069.0
164,3,124,1722.0
164,4,133,1847.0
164,5,144,2000.0
164,6,190,2638.0
164,7,204,2833.0
164,8,144,2000.0
164,9,184,2555.0
164,10,178,2472.0
164,11,157,2180.0
164,12,187,2597.0
164,13,140,1944.0
164,14,150,2083.0
164,15,207,2875.0
164,16,154,2138.0
164,17,133,1847.0
164,18,195,2708.0
164,19,199,2763.0
164,20,123,1708.0
164,21,208,2888.0
164,22,191,2652.0
165,0,188,2611.0
165,1,146,2027.0
165,2,202,2805.0
165,3,192,2666.0
165,4,167,2319.0
165,5,178,2472.0
165,6,207,2875.0
165,7,172,2388.0
165,8,199,2763.0
165,9,198,2750.0
165,10,152,2111.0
165,11,203,2819.0
165,12,196,2722.0
165,13,120,1666.0
165,14,196,2722.0
165,15,168,2333.0
165,16,155,2152.0
165,17,113,1569.0
165,18,202,2805.0
165,19,167,2319.0
165,20,168,2333.0
165,21,126,1750.0
165,22,189,2625.0
166,0,172,2388.0
166,1,183,2541.0
166,2,208,2888.0
166,3,195,2708.0
166,4,189,2625.0
166,5,196,2722.0
166,6,137,1902.0
166,7,200,2777.0
166,8,156,2166.0
166,9,203,2819.0
166,10,189,2625.0
166,11,134,1861.0
166,12,152,2111.0
166,13,175,2430.0
166,14,199,2763.0
166,15,133,1847.0
166,16,180,2500.0
166,17,199,2763.0
167,0,124,1722.0
167,1,192,2666.0
167,2,181,2513.0
167,3,161,2236.0
167,4,178,2472.0
167,5,177,2458.0
167,6,182,2527.0
167,7,213,2958.0
167,8,190,2638.0
167,9,213,2958.0
167,10,206,2861.0
167,11,204,2833.0
167,12,193,2680.0
167,13,187,2597.0
167,14,154,2138.0
167,15,210,2916.0
167,16,140,1944.0
167,17,211,2930.0
167,18,164,2277.0
167,19,147,2041.0
167,20,152,2111.0
167,21,170,2361.0
167,22,204,2833.0
167,23,200,2777.0
167,24,168,2333.0
167,25,193,2680.0
168,0,154,2138.0
168,1,145,2013.0
168,2,187,2597.0
168,3,148,2055.0
168,4,200,2777.0
168,5,204,2833.0
168,6,200,2777.0
168,7,138,1916.0
168,8,193,2680.0
168,9,197,2736.0
168,10,174,2416.0
168,11,185,2569.0
168,12,182,2527.0
168,13,189,2625.0
168,14,132,1833.0
168,15,136,1888.0
168,16,145,2013.0
168,17,201,2791.0
168,18,141,1958.0
168,19,206,2861.0
169,0,191,2652.0
169,1,212,2944.0
169,2,189,2625.0
169,3,197,2736.0
169,4,189,2625.0
169,5,173,2402.0
169,6,139,1930.0
169,7,217,3013.0
169,8,187,2597.0
169,9,200,2777.0
169,10,157,2180.0
169,11,133,1847.0
169,12,127,1763.0
169,13,194,2694.0
169,14,124,1722.0
169,15,201,2791.0
169,16,164,2277.0
169,17,164,2277.0
169,18,149,2069.0
169,19,183,2541.0
169,20,194,2694.0
169,21,201,2791.0
170,0,200,2777.0
170,1,207,2875.0
170,2,205,2847.0
170,3,196,2722.0
170,4,166,2305.0
170,5,163,2263.0
170,6,197,2736.0
170,7,130,1805.0
170,8,153,2125.0
170,9,158,2194.0
170,10,201,2791.0
170,11,205,2847.0
170,12,189,2625.0
170,13,142,1972.0
170,14,204,2833.0
170,15,192,2666.0
170,16,130,1805.0
170,17,137,1902.0
170,18,199,2763.0
171,0,156,2166.0
171,1,197,2736.0
171,2,201,2791.0
171,3,143,1986.0
171,4,150,2083.0
171,5,194,2694.0
171,6,126,1750.0
171,7,148,2055.0
171,8,173,2402.0
171,9,149,2069.0
171,10,196,2722.0
171,11,138,1916.0
171,12,201,2791.0
171,13,199,2763.0
171,14,193,2680.0
171,15,187,2597.0
171,16,197,2736.0
171,17,181,2513.0
171,18,175,2430.0
171,19,148,2055.0
171,20,193,2680.0
171,21,172,2388.0
171,22,149,2069.0
171,23,138,1916.0
171,24,192,2666.0
171,25,185,2569.0
172,0,137,1902.0
172,1,187,2597.0
172,2,193,2680.0
172,3,196,2722.0
172,4,144,2000.0
172,5,201,2791.0
172,6,202,2805.0
172,7,209,2902.0
172,8,195,2708.0
172,9,199,2763.0
172,10,193,2680.0
172,11,177,2458.0
172,12,138,1916.0
172,13,208,2888.0
172,14,178,2472.0
172,15,195,2708.0
172,16,171,2375.0
172,17,141,1958.0
172,18,182,2527.0
172,19,161,2236.0
173,0,195,2708.0
173,1,174,2416.0
173,2,191,2652.0
173,3,183,2541.0
173,4,204,2833.0
173,5,157,2180.0
173,6,122,1694.0
173,7,143,1986.0
173,8,191,2652.0
173,9,206,2861.0
173,10,207,2875.0
173,11,201,2791.0
173,12,176,2444.0
173,13,168,2333.0
173,14,217,3013.0
173,15,193,2680.0
173,16,203,2819.0
173,17,198,2750.0
173,18,203,2819.0
173,19,196,2722.0
173,20,155,2152.0
173,21,145,2013.0
173,22,148,2055.0
173,23,158,2194.0
173,24,191,2652.0
174,0,162,2250.0
174,1,170,2361.0
174,2,217,3013.0
174,3,193,2680.0
174,4,145,2013.0
174,5,202,2805.0
174,6,206,2861.0
174,7,217,3013.0
174,8,142,1972.0
174,9,188,2611.0
174,10,182,2527.0
174,11,160,2222.0
174,12,188,2611.0
174,13,201,2791.0
174,14,130,1805.0
174,15,182,2527.0
174,16,188,2611.0
174,17,199,2763.0
174,18,197,2736.0
174,19,141,1958.0
174,20,186,2583.0
175,0,193,2680.0
175,1,121,1680.0
175,2,222,3083.0
175,3,135,1875.0
175,4,162,2250.0
175,5,170,2361.0
175,6,197,2736.0
175,7,188,2611.0
175,8,179,2486.0
175,9,198,2750.0
175,10,155,2152.0
175,11,157,2180.0
175,12,128,1777.0
175,13,172,2388.0
175,14,199,2763.0
175,15,174,2416.0
175,16,154,2138.0
175,17,201,2791.0
175,18,160,2222.0
175,19,172,2388.0
175,20,142,1972.0
175,21,202,2805.0
175,22,194,2694.0
175,23,142,1972.0
175,24,197,2736.0
175,25,131,1819.0
175,26,198,2750.0
175,27,196,2722.0
176,0,210,2916.0
176,1,187,2597.0
176,2,170,2361.0
176,3,200,2777.0
176,4,207,2875.0
176,5,198,2750.0
176,6,144,2000.0
176,7,200,2777.0
176,8,127,1763.0
176,9,187,2597.0
176,10,154,2138.0
176,11,183,2541.0
176,12,153,2125.0
176,13,179,2486.0
176,14,202,2805.0
